,Text
351,"@Shauno_Bro @Fritzandfrieda @kailaswild Not smart at all, didn't pass high school. I get the idea of being healthy being a life saver but what's that got to do with vaccines working (can also be life saving) and Israel  😀"
352,"If they contract covid &amp; A) pass it onto someone they love who dies, or
B) get sick themselves with potential longterm medical repercussions then just get the vaccine. Its not worth it. Ppl worry abt no work now. Die or get so ill you can't ever work...how will that work for you? https://t.co/Vlw2vjAYeN"
353,Indonesia has passed 100 million COVID-19 vaccine doses. What can we learn? https://t.co/HjjACmzGhg via @WorldBank
354,"Was thinking back to when the vaccine first came out. At first I thought - oh wow, that’s quick. Have they tested it enough? Then I saw AOC, Biden, Kamala get their Pfizer shots. Weeks passed and no reported problems. Millions more were vaxxed - no problem. 1/5"
355,"Mob who attending the Murri Carnival and get the vaccine will receive a double pass to the NRL Preliminary Finals.

That’s deadly https://t.co/d7zHAuVC5M"
356,"@pabsy01 @emma__jayne14 @aussiemoose Ill take that as a No... The kid will still be able to catch and pass covid to his friends. 
The vaccine cannot make Co-Morbidities go away."
357,"#StepUpForTheJab at the Murri Carnival - Abf/DC from September 20 at Albany Creek Crushers and you'll win a double pass to the NRL preliminary finals featuring the Melbourne Storm and Penrith Panthers

Visit https://t.co/qximRWLBFG for more COVID-19 vaccine information. https://t.co/7X8bsR0fOv"
358,"My good friend @lavenderpeach4  has passed away last night due the the astra vaccine, RIP brother enjoy the paddock"
359,"Nicki Minaj's cousins friend got blue balls from the covid vaccine. Pass it on. 
#vaccinelogic"
360,"@fromthedale Digital Vaccine Pass… it can be obtained v easily in the Medicare App, or added to Apple Wallet (attached) 

NSW will be integrating it into the ServNSW app (dunno about Vic). So when you checkin in NSW it also tells the person you’re vaxxed.  Covid marshal checks you on entry. https://t.co/ECUpSyXXuD"
361,NZ has now also passed Australia in *total* vaccine doses administered per capita. https://t.co/d9dlKnapkv
362,"I Will Not Submit’: 140,000 French Citizens Protest Against Vaccine Pass... https://t.co/yivSShvEZv via @YouTube Frightening."
363,"I Will Not Submit’: 140,000 French Citizens Protest Against Vaccine Pass... https://t.co/yivSShvEZv via @YouTube"
364,"Dopey Morrison will probably keep this excess vaccine if that is a fact, till it’s passed it’s expired for use. A Dopey PM leading some unfortunately mentally ill Ministers. Causing many of us to reassess our own mentality. Strange times getting stranger! https://t.co/1Ew41kONaB"
365,"If New Zealand and Australia continue to vaccinate at their current rates, then both countries will overtake the US in terms of vaccines administered per capita within 1-2 months.

And they'll likely pass the EU a month or so thereafter. https://t.co/K4LeilbooM"
366,@robbiegriggs 2 weeks ago we passed the 200 day mark of time spent in lockdown and now the current one looks like it will go on for another 3 months at least. We are all seriously struggling! But vaccine rates are at least going up and they’ve now admitted that we’ll never get back to 0 cases
367,NZ has passed Australia in first vaccine doses. On track to catch US in a week and UK in two weeks https://t.co/mazrnH8gES
368,"Have a very bad cough
Got tested yesterday morning for Covid 19
Intubated on Maghrib
Passed Away on Midnight 
Covid 19 is real,take a vaccine 
Al fatihah @MohamadAlifAsri"
369,@meinmelbourne @Lostris_1 @FennessyMerril @VicGovDH You can also donate blood 7 days after vaccine it doesn't pass on that way either
370,"#qt needs to be more like Family Feud.

Speaker: We surveyed 100 people. How would you describe the vaccine roll out?

PM: Brilliant.

Speaker: Sorry not on the Board. 

Albo: Shithouse. 

Speaker: Top answer. Pass or play?

Albo: We'll play."
371,"@corybernardi @PORTABLEAIRSYD Apart from the fact that all the vaccines in use have passed clinical trials: how do you square your opposition to experimentation with your stance of ""let me take horse dewormer, you never know!""?"
372,"With all due respect if you don't believe covid is real or are against vaccines ok. But in the same way you want your humanity respected , respect that of those that are currently in fear and/ or are in at risk health brackets and have actually had loved ones pass."
373,"Am I dumb? NSW Health website made it seem to me for months that the vaccine would be a wait. Finally managed to book an appt for next week. And then later I pass my local pharmacy and they had a sign about the vaxx so I went in to ask and they be like ""Oh yeah you want it now?"""
374,"@GrogsGamut Josh supporting @GladysB plan to let the virus rip, while:
* There is no vaccine for 5 to 11s. 
* No herd immunity with Covid-19. Even the vaccinated pass the virus on.
* Pfizer dosing miscalculated. A third dose is needed.
* Israel overwheled even though 78% eligible vaxed."
375,"From today you can book your COVID-19 vaccine appointments if you are aged 40+
It’s a busy website and might tell you to come back later - however if you just press the back button and resubmit it seems to let you pass to the next page https://t.co/8No8nZFfEw"
376,@philinv @Mika_Hugs Phillip  based on what? believing in faeries will not stop the delta virus 39% rate of vaccine no one would inject themselves with this statistic it would not be allowed to pass in the first place
377,"@PaulKirvan @DavidSteadson @climbtechy Really, how ill-informed., the one case who is positive asymptomatic and double vaccinated is a nurse. When you are vaccinated you are still able to catch and pass on virus. The vaccine reduces risk of severe covid 19."
378,@AskTheEthicist @CaseyBriggs @VicGovDH @VictorianCHO @CovidVictoria The issue is our vacation levels are too low for passes for the vaccinated! You can still catch and still pass on the virus when vaccinated! And it would be too hard to police! Especially when most haven't been offered a vaccine yet!
379,@AxxaCIZ @DidierMaisto Le pass sanitaire c’est pour circuler librement une fois vacciné. C’est simple et le monde suivra si besoin. Je me sens protégée du virus avec m’en vaccin et avec le pass sanitaire. La majorité de la planète approuve.
380,"Got both Pfizer vaccines here in Australia in March and got evidence to show this. Coming back to the UK soon. Regardless of my opinion for the NHS Covid pass, apparently I'm not eligible for this because I wasn't vaccinated in the UK. Why is this @DHSCgovuk? https://t.co/4aTOABXRpX"
381,"@Judith54Nunn What else has he got to do.......vaccine rollout....which he failed &amp; passed onto the Army, Quarantine Facilities hasn't built any.....so only leaves hair plugs 😁😀"
382,@johnsy123aus You can still get it and still pass it on. It only mitigates the severity so it’s not like polio vaccine more like flu vaccine
383,"Really? They are just about to make it mandatory for all people to produce a Vaccine Pass before they are allowed to enter cafés, restaurants, theatres etc. That’s a Domestic Vaccine Passport in our language. Liberty? Socialism! 
#NoVaccinePassports https://t.co/Z8vJ8YYKZa"
384,"@HarryJNangwala @AAH7011 @Hilary_Barry I'm sorry for your loss, but that doesn't mean that his death was directly related to the vaccine. How soon after he v was vaccinated did your pass? What was the cause of death?"
385,"@SallyJayMorgan Evidence mounting you’re much less likely to pass on the virus if you’re vaccinated. Makes sense if you consider your symptoms are much less severe, you’re not coughing etc, your immune system is ready and primed to rid your body of the virus. But no vaccine is 100%."
386,@chickennuggott @VicGovDH The vaccine never promised to stop transmission it just lessened symptoms so you are more unlikely to die &amp; can lessen the ability to pass it on.
387,"Again, I am hoping to soon see a concrete display of assistance in vaccine suppy from Australia. This helps protect Australia as we have learnt these passed weeks. There must be excess AZ supply from CSL if they are able to produce 1m doses a week https://t.co/mLzPc776ZF"
388,Pass the 🤮 bucket @ScottMorrisonMP we are not prisoners of our own success we are prisoners due to your lack of planning a vaccine roll out BEFORE WINTER! FFS #AuspolSoCorrupt https://t.co/CdwdioRGzF
389,This 👇🏻sums up the chaos around vaccine roll out in Australia - I think it’s called “Pass the Buck” https://t.co/sJdA4h5vGr
390,"@GreekFreakFIFA Pre-existing or not, 3.93 million people that had COVID-19 in their system passed away. What evidence is there to suggest the same will happen to those who have the vaccine?"
391,"@CybernetCowboy @10NewsFirst @political_alert @vanOnselenP If you are giving the gov a pass cos either
A) they weren't to know that the vaccine they chose wouldn't work (QUT) or would hqve health issues (AZ) or
B) they didn't know Delta would make it harder.

Then you haven't been paying attention. These were both foreseeable risks."
392,@lyng62 @spasbus Vaccines provide a level of protection from being infected. Therefore you don’t pass it on. Or if you are still infected it reduce viral loads and reduces the risk you’ll transmit it to someone else.
393,Just had my second dose of the Pfizer vaccine.  Can I have my access all areas pass now?
394,"'Eliminate' might be 
a bit of an ask, but 
we could certainly pass better laws to suppress it. It's a 
virus more deadly 
than covid and we need contact tracers and quarantine facilities. Perhaps 
even a vaccine. https://t.co/JEQcRNA9vR"
395,@ACurrentAffair9 go Tracey awesome interview story about vaccine. I won’t be having either. One of my friends mates just passed away from the vaccine and it’s being covered up.
396,I’ve been feeling a bit flat after the flu vaccine (should pass soon enough) &amp; I can’t emphasise enough how ideal it is in these types of situations to live with a tiny dog who gets a concerned look in their eyes every time you’re not yourself (or they’re hungry). https://t.co/iXoBiIDF03
397,@Danieldfc00 @VicGovDH Vaccine does not stop you getting it or passing it on it just makes the symptoms less severe for the vaccinated person not the person they might pass it onto.
398,"@JaneCaro And, we need to approve the Pfizer vaccine for kids 12 and over. I can't stress enough that children can catch Covid-19 and pass it on. Some of them will also suffer the ravages of #LongCovid. A lifetime of diaease and disability. @AlanBixter"
399,"@ScottMorrisonMP @ABSStats Someone needs to tell #ScottyFromMarketing that NZ is actually leading the way, and even the kids that started the vaccine journey last has passed us and is leaving us in the dust...

So where the bloody hell is the leadership?! https://t.co/FoEEENsxIR"
400,"Hunt and Morrison have stepped away from the  normal process of state based vaccine delivery to ensure that big dollars passed to their mates.

Now there is an entirely predictable super spreader event in Victoria.

Hunt and Morrison should resign, and hang their heads in shame."
401,"First dose of vaccine done.
Since the start of the COVID-19 pandemic, my behaviour has been driven by these principles:
* Don't catch the disease
* Don't pass the disease onto others
I continue this today. https://t.co/uSrYN9AxqX"
402,YOUR MENTAL HEALTH IS A REASON TO BE ABLE TO GET THE VACCINE IN THIS COUNTRY PASS IT ON
403,"@laurie_ms @beyondbeeton They won’t ask you when you go to get the vaccine. As long as you pass the eligibility checker and book your time slot from there, you’re golden"
404,"I’ve just tested positive for HPV66 from my last partner. I’ve got a year to clear it, and then I’ll get the vaccine with my girls lol - they will get it at 10. Life. A friend’s mom RIP got it from dating in her 50s and passed away from cervical cancer a few years after.

#HPV"
405,"@boypage Other vaccines will probably be approved in AUS before Pfizer is available to 50+. I wonder if they ask for proof of age at the mass vac sites, you could pass as under 50."
406,"@shane25873 Tried again today. No luck in my area. Passed a walk in GP with sign  by the door ""Vaccines here - limited supply"" May tried when less tired."
407,"he’s gone back to the old playbook of saying he will have more meetings with the states and territories so that he can pass the buck, so that he can pass blame off to the states &amp; territories for the failure that has occurred with the rollout of vaccines.

https://t.co/fLRj9M1gTF"
408,"Coronavirus Australia: COVID vaccines for aged care behind schedule with half of residents still waiting https://t.co/ta61zPWAB1 - Why are N/H residents been passed from being vaccinated?? They were to be among the first, before people in the community but it is not happening!!"
409,"@mariekehardy 100% agree about the fucked up roll-out...however do believe that no vaccine is 100% effective at preventing getting it, and vaccinated can still pass it on. 80% efficacy Pfizer 1 shot, 90% 2 shots. AZ 76% 2 shots. So risk remains (just lower). All health/aged care shd get pfizer"
410,"@ProMistressesUK Goodness me. 

I’m glad the vaccines are working in the UK. I’m counting down the days when we can be somewhat normal again. 

One of my Aunty’s passed away from cancer last year and we had to watch her funeral online."
411,"@jordanender @mcfunny @JustWantHealth @SusieFrmSeattle @Alec_Zeck Offs. Yeadon worked no where near vaccines. He has been thoroughly exposed as, passed his use by date, so often by so many in their field of expertise yet you are still referencing him. Ugh.🤮"
412,"@jussyc123 @stew_pot82 Reducing viral load (amt u have in u) &amp; shedding (ability to shed virus = passing it on) is one effect if these vaccines as you cannot pass on as much if u expel less (if u r infected). Plus, if u can't catch it because your immune system repels it, you can't pass it on at all."
413,"#Duterte government passed multiple bills releasing billions for the pandemic, while borrowing more billions as loans. Where are these funds going if #COVID19PH cases are still increasing, economy still worsening, while country depends on donated vaccines? https://t.co/VRhRn4WWme"
414,@goodfoodgal Same vaccine that your local doctor can’t give ? Think I will pass !
415,@mitchdurie1 @richieplz @spartytalkback This is certainly fast - but absolutely not ‘rushed’. Never before have medical efforts been so uniformly mobilised. This has passed every single step that any other vaccine has passed.
416,@StevePriceMedia @constan10101 Do the people don’t want the vaccine are ok? They Dan kill my wife she has no amune system if one of this people give  Covid to her will Kill her is not only them is people like us they are selfish and what we should go if one of them pass Covid ???
417,"Looking forward to seeing the published data/details. Just 0.04% of Israelis caught #COVID -19 after two shots of Pfizer vaccine. 371 out of 715,425 Israelis who passed at least a week after receiving 2 doses Pfizer #coronavirus vaccine contracted virus. https://t.co/ZlxzucFHIk"
418,"Seems the vaccine wars are heating up as the days pass. People's expectations were, I think, unrealistic re timing (see next tweet). As this article highlights, manufacturing vaccines is not the same as manufacturing orange juice. #covid19

https://t.co/jly5sPOLXw"
419,@NZBirder @PunkKia The vaccine won't stop any of that. You can still pass the virus on if you have had the vaccine
420,"@JoshButler Wait. I have an idea. Let’s pass legislation to allow emergency use of vaccines. Like the rest of the world. 

Too radical?"
421,"""Pfizer and BioNTech say their vaccine is '95% effective' and has passed safety checks"" No pharmaceutical companies - again - do not define national borders. https://t.co/GdrvH3rQDH"
422,"""Pfizer and BioNTech say their vaccine is '95% effective' and has passed safety checks""  Yeah - it is like hail damage  Israel's neighbourhood is not affected by it. https://t.co/GdrvH3rQDH"
423,"@iammarkcarnegie I’m so pro vaccine it hurts but would you take this Russian Hot Shot? 

I would probs pass."
