feature_name,idf_weights
jubilee,8.313553665
joyofgiving,8.313553665
joybangla,8.313553665
joybangabandhu,8.313553665
journey,8.313553665
josh,8.313553665
jazeera,8.313553665
jaynagar,8.313553665
jayanagar,8.313553665
jaibharat,8.313553665
jaggu,8.313553665
jageshwari,8.313553665
jagdishpur,8.313553665
jagatpur,8.313553665
jagannath,8.313553665
jagadishpur,8.313553665
jaffa,8.313553665
jaeger,8.313553665
jade,8.313553665
jacta,8.313553665
jabba,8.313553665
jaan,8.313553665
ivosieber,8.313553665
ivegotmyshot,8.313553665
itssafe,8.313553665
itching,8.313553665
itandenterpreneursforum,8.313553665
jagtialfightscorona,8.313553665
jaihindindia,8.313553665
jaya,8.313553665
jailing,8.313553665
jawbone,8.313553665
jawahar,8.313553665
jasrasar,8.313553665
jasodaben,8.313553665
jarod,8.313553665
jap,8.313553665
janssenvaccine,8.313553665
janssenvaccin,8.313553665
jannayak,8.313553665
jangan,8.313553665
jane,8.313553665
janandolan,8.313553665
jana,8.313553665
jammukashmir,8.313553665
jamie,8.313553665
jam,8.313553665
jaisriram,8.313553665
pmatmonsoonsession,8.313553665
pocket,8.313553665
gbltremors,8.313553665
temperature,8.313553665
tetas,8.313553665
tesco,8.313553665
terrorism,8.313553665
terrifying,8.313553665
terrible,8.313553665
termed,8.313553665
teri,8.313553665
terasu,8.313553665
telugu,8.313553665
techno,8.313553665
telling,8.313553665
telanganafightscorona,8.313553665
tel,8.313553665
teeter,8.313553665
teela,8.313553665
teekakaran,8.313553665
teean,8.313553665
tee,8.313553665
texas,8.313553665
thalapathy,8.313553665
thalapathyvijay,8.313553665
thana,8.313553665
thick,8.313553665
thi,8.313553665
theworld,8.313553665
thesis,8.313553665
thermofisher,8.313553665
thereby,8.313553665
thephotohour,8.313553665
theonlybossdbos,8.313553665
thee,8.313553665
thebijaydash,8.313553665
thay,8.313553665
thatas,8.313553665
thankyouindianscientist,8.313553665
thankyouhpm,8.313553665
thanksgiving,8.313553665
thanked,8.313553665
thane,8.313553665
tectonic,8.313553665
technician,8.313553665
tada,8.313553665
tamara,8.313553665
tapping,8.313553665
tap,8.313553665
tangwani,8.313553665
tango,8.313553665
tampering,8.313553665
tampered,8.313553665
tampa,8.313553665
tambor,8.313553665
talked,8.313553665
technicality,8.313553665
talka,8.313553665
takethejab,8.313553665
taker,8.313553665
takeoff,8.313553665
takeaway,8.313553665
tajikistan,8.313553665
taiwanese,8.313553665
tagging,8.313553665
tarantula,8.313553665
targeted,8.313553665
tarish,8.313553665
tarnish,8.313553665
tec,8.313553665
teasing,8.313553665
teamthoracic,8.313553665
teamsinovac,8.313553665
teampfizer,8.313553665
teamhalo,8.313553665
te,8.313553665
tcsvaccinationleague,8.313553665
tbe,8.313553665
taxpayer,8.313553665
taxi,8.313553665
tawakkal,8.313553665
tavern,8.313553665
taunt,8.313553665
tau,8.313553665
taste,8.313553665
tasaduq,8.313553665
thier,8.313553665
thin,8.313553665
thins,8.313553665
touted,8.313553665
transfering,8.313553665
traitor,8.313553665
trait,8.313553665
training,8.313553665
trained,8.313553665
traffic,8.313553665
trace,8.313553665
touting,8.313553665
tough,8.313553665
thiruvarur,8.313553665
tou,8.313553665
tothe,8.313553665
tortured,8.313553665
torture,8.313553665
torrent,8.313553665
topple,8.313553665
tooth,8.313553665
toolkit,8.313553665
transform,8.313553665
transformingindia,8.313553665
transfusion,8.313553665
transgender,8.313553665
trivandrum,8.313553665
trisha,8.313553665
trip,8.313553665
trinidad,8.313553665
trillion,8.313553665
tremendously,8.313553665
trekking,8.313553665
trei,8.313553665
treeline,8.313553665
treasury,8.313553665
traveled,8.313553665
travelbloggers,8.313553665
trap,8.313553665
transported,8.313553665
transmitting,8.313553665
transmits,8.313553665
transition,8.313553665
toni,8.313553665
tongue,8.313553665
tongo,8.313553665
tikakaran,8.313553665
tied,8.313553665
tie,8.313553665
ticker,8.313553665
tick,8.313553665
ti,8.313553665
thursdayvibes,8.313553665
thursdaythoughts,8.313553665
throwbackthursday,8.313553665
throwback,8.313553665
throw,8.313553665
thrombocytopenic,8.313553665
thrived,8.313553665
thoroughly,8.313553665
thoracic,8.313553665
thoothukudi,8.313553665
tho,8.313553665
thne,8.313553665
tiger,8.313553665
tikakaranabhiyan,8.313553665
tone,8.313553665
tilakaran,8.313553665
tokyo,8.313553665
token,8.313553665
toilet,8.313553665
toiindianews,8.313553665
todyasqoute,8.313553665
todaysyringe,8.313553665
tobe,8.313553665
tive,8.313553665
titer,8.313553665
tiruvarur,8.313553665
tiruvallur,8.313553665
tirupur,8.313553665
tirunelveli,8.313553665
timesapplaud,8.313553665
timely,8.313553665
timeline,8.313553665
tilatand,8.313553665
tag,8.313553665
tactic,8.313553665
spree,8.313553665
stream,8.313553665
struggled,8.313553665
structure,8.313553665
struckoffer,8.313553665
strongersafervaccinnated,8.313553665
stroke,8.313553665
string,8.313553665
stride,8.313553665
strength,8.313553665
strange,8.313553665
stood,8.313553665
strandedaussies,8.313553665
straight,8.313553665
stout,8.313553665
stormy,8.313553665
storm,8.313553665
storage,8.313553665
stopping,8.313553665
stoppage,8.313553665
stucked,8.313553665
studied,8.313553665
stuffy,8.313553665
stupidity,8.313553665
suddenly,8.313553665
sudden,8.313553665
sudanese,8.313553665
succumbing,8.313553665
succumbed,8.313553665
successstory,8.313553665
succeeding,8.313553665
succeed,8.313553665
suburb,8.313553665
subunit,8.313553665
substantial,8.313553665
subsidised,8.313553665
subscribing,8.313553665
subscribe,8.313553665
submitted,8.313553665
submarine,8.313553665
style,8.313553665
stopit,8.313553665
stone,8.313553665
tackling,8.313553665
stabilize,8.313553665
statesmanwhose,8.313553665
starvation,8.313553665
standwithsufiislamicboard,8.313553665
standup,8.313553665
stamped,8.313553665
stall,8.313553665
stale,8.313553665
staggered,8.313553665
stability,8.313553665
stole,8.313553665
stabbed,8.313553665
sse,8.313553665
srivatsa,8.313553665
srinivas,8.313553665
srilankan,8.313553665
squabble,8.313553665
spurring,8.313553665
spritz,8.313553665
statewide,8.313553665
stating,8.313553665
stationed,8.313553665
statistical,8.313553665
stockpiling,8.313553665
stockholder,8.313553665
stimulate,8.313553665
stiff,8.313553665
sticking,8.313553665
steroid,8.313553665
stern,8.313553665
stepping,8.313553665
stent,8.313553665
stem,8.313553665
steep,8.313553665
steal,8.313553665
staysafestayhome,8.313553665
staying,8.313553665
stayed,8.313553665
stayathome,8.313553665
statue,8.313553665
sudeshna,8.313553665
sudhakar,8.313553665
sufi,8.313553665
swim,8.313553665
symbiosis,8.313553665
sydney,8.313553665
swoop,8.313553665
switzerland,8.313553665
swissembassyhanoi,8.313553665
swiss,8.313553665
swing,8.313553665
swine,8.313553665
swiftly,8.313553665
suicide,8.313553665
swift,8.313553665
swelling,8.313553665
sweden,8.313553665
sweaty,8.313553665
swear,8.313553665
swan,8.313553665
swaminarayan,8.313553665
swabbed,8.313553665
sympathy,8.313553665
syndicate,8.313553665
synonymous,8.313553665
synopham,8.313553665
tacit,8.313553665
table,8.313553665
tabi,8.313553665
tab,8.313553665
ta,8.313553665
syrinx,8.313553665
syringevaccine,8.313553665
syringesyringesyringesyringecovishield,8.313553665
syringesyringesyringesyringe,8.313553665
syringesputnikv,8.313553665
syringesputnik,8.313553665
syringesinopharm,8.313553665
syringemotorcycle,8.313553665
syringemicrobe,8.313553665
syringeeyes,8.313553665
syringecovaxin,8.313553665
syringeastrazeneca,8.313553665
sustenance,8.313553665
sustainmemask,8.313553665
sustainable,8.313553665
supporter,8.313553665
superwoman,8.313553665
superstar,8.313553665
superspreader,8.313553665
superseded,8.313553665
superb,8.313553665
sunshine,8.313553665
sunny,8.313553665
sunlight,8.313553665
sunflower,8.313553665
sundaymorning,8.313553665
summarize,8.313553665
sumalatha,8.313553665
sum,8.313553665
sultanpur,8.313553665
suitable,8.313553665
suit,8.313553665
suis,8.313553665
supported,8.313553665
suppose,8.313553665
sustainability,8.313553665
supposedly,8.313553665
sustain,8.313553665
suspended,8.313553665
suspend,8.313553665
susceptible,8.313553665
surya,8.313553665
survives,8.313553665
surroundings,8.313553665
surrendered,8.313553665
surprising,8.313553665
surprise,8.313553665
surplus,8.313553665
surpass,8.313553665
surged,8.313553665
surface,8.313553665
suresh,8.313553665
supremecourt,8.313553665
supreme,8.313553665
trivedi,8.313553665
troubled,8.313553665
trulygreatful,8.313553665
wayans,8.313553665
web,8.313553665
weather,8.313553665
wearevizagites,8.313553665
weareprotected,8.313553665
weare,8.313553665
wealth,8.313553665
waytowild,8.313553665
waylon,8.313553665
wating,8.313553665
waragainstvirus,8.313553665
watergate,8.313553665
watching,8.313553665
wasting,8.313553665
warren,8.313553665
warranted,8.313553665
warned,8.313553665
warm,8.313553665
warded,8.313553665
webcam,8.313553665
webseries,8.313553665
wecando,8.313553665
wecanwewill,8.313553665
whats,8.313553665
wewillwincorona,8.313553665
wewantjustice,8.313553665
wethenagas,8.313553665
wesupportvaccin,8.313553665
weneedvaccine,8.313553665
wembley,8.313553665
wellcome,8.313553665
welcomehomesafe,8.313553665
weird,8.313553665
weighty,8.313553665
weight,8.313553665
weighs,8.313553665
weekendvibes,8.313553665
weed,8.313553665
wednesdaypositive,8.313553665
wedding,8.313553665
warai,8.313553665
wanting,8.313553665
trusting,8.313553665
vishwaguru,8.313553665
vomit,8.313553665
volunteered,8.313553665
volition,8.313553665
voi,8.313553665
vo,8.313553665
vladimir,8.313553665
vive,8.313553665
vitals,8.313553665
vishvaguru,8.313553665
wang,8.313553665
visakhapatnam,8.313553665
virtually,8.313553665
virtual,8.313553665
virologist,8.313553665
viratkohli,8.313553665
vip,8.313553665
violence,8.313553665
violating,8.313553665
vomitting,8.313553665
voted,8.313553665
vow,8.313553665
vrsformodi,8.313553665
wan,8.313553665
walsh,8.313553665
wally,8.313553665
wallgripwallputty,8.313553665
wallet,8.313553665
walking,8.313553665
walkin,8.313553665
wakeupsebaahsec,8.313553665
waive,8.313553665
waisting,8.313553665
wai,8.313553665
wager,8.313553665
waderahalli,8.313553665
waded,8.313553665
wade,8.313553665
waar,8.313553665
vying,8.313553665
whatshappeninginmyanmar,8.313553665
whatshappeninginthailand,8.313553665
whatshappeninglnmyanmar,8.313553665
yea,8.313553665
yolanda,8.313553665
yogendra,8.313553665
yogaforall,8.313553665
yi,8.313553665
yello,8.313553665
yelahanka,8.313553665
yeh,8.313553665
yee,8.313553665
ybveerapan,8.313553665
whatshappeninglnthailand,8.313553665
yavass,8.313553665
yari,8.313553665
yarahmano,8.313553665
yannikhan,8.313553665
yanai,8.313553665
xseteruk,8.313553665
wuhanvirus,8.313553665
wuhanlab,8.313553665
yoshiwara,8.313553665
youthclubindia,8.313553665
yuen,8.313553665
yung,8.313553665
zyduscadilla,8.313553665
zyduscadila,8.313553665
zoya,8.313553665
zoonosis,8.313553665
zoo,8.313553665
zip,8.313553665
zillion,8.313553665
zilahospitalkondagaon,8.313553665
ziaudeen,8.313553665
zhou,8.313553665
zeronewinfections,8.313553665
zeke,8.313553665
zeevajwakshanngajwa,8.313553665
zeevajwa,8.313553665
zealand,8.313553665
zahed,8.313553665
zachary,8.313553665
wuhancoronavirus,8.313553665
wudang,8.313553665
wtcfinal,8.313553665
wineglass,8.313553665
wind,8.313553665
wildlifephotography,8.313553665
wildlife,8.313553665
wil,8.313553665
wif,8.313553665
widespread,8.313553665
widely,8.313553665
whyyou,8.313553665
whosoever,8.313553665
whopping,8.313553665
whoi,8.313553665
whoapprovedvaccines,8.313553665
whitout,8.313553665
whilst,8.313553665
whi,8.313553665
wheelchair,8.313553665
whatsoever,8.313553665
windage,8.313553665
wishing,8.313553665
written,8.313553665
wit,8.313553665
writingcommunity,8.313553665
writes,8.313553665
wrenched,8.313553665
wowclinic,8.313553665
worsen,8.313553665
worm,8.313553665
worldsity,8.313553665
workout,8.313553665
workforce,8.313553665
woodlandshospitalkolkata,8.313553665
woodland,8.313553665
wondering,8.313553665
womb,8.313553665
woe,8.313553665
withhold,8.313553665
withdrawing,8.313553665
witha,8.313553665
villivakkam,8.313553665
villagecookingchannel,8.313553665
vile,8.313553665
unnecessary,8.313553665
unreliable,8.313553665
unrecorded,8.313553665
unreal,8.313553665
unreachable,8.313553665
unpublished,8.313553665
unprecedented,8.313553665
unpleasant,8.313553665
unparalleled,8.313553665
unnecessarily,8.313553665
usda,8.313553665
unlike,8.313553665
unknownplace,8.313553665
universityofcalcutta,8.313553665
unity,8.313553665
unite,8.313553665
unique,8.313553665
unioncabinetexpansion,8.313553665
unifier,8.313553665
unsc,8.313553665
unscientific,8.313553665
unsecuritycouncil,8.313553665
untested,8.313553665
urologist,8.313553665
upwards,8.313553665
uptake,8.313553665
upset,8.313553665
upper,8.313553665
uppcares,8.313553665
upgraded,8.313553665
upgrade,8.313553665
unwittingly,8.313553665
unwise,8.313553665
unwillingness,8.313553665
unwarranted,8.313553665
unveiled,8.313553665
unusual,8.313553665
unused,8.313553665
untuk,8.313553665
untimely,8.313553665
unified,8.313553665
unhappy,8.313553665
undrstndble,8.313553665
twitch,8.313553665
twiddling,8.313553665
twelfth,8.313553665
tweeter,8.313553665
tweeted,8.313553665
tusharmlsrivastava,8.313553665
tusharml,8.313553665
turtiainen,8.313553665
turnaround,8.313553665
turkey,8.313553665
tunisia,8.313553665
tuned,8.313553665
tumhare,8.313553665
tulsipur,8.313553665
tuesdaymotivation,8.313553665
tube,8.313553665
tsunami,8.313553665
tsar,8.313553665
twinsizt,8.313553665
twitterindia,8.313553665
underway,8.313553665
twitternaturecommunity,8.313553665
underutilization,8.313553665
understanding,8.313553665
understandable,8.313553665
undermining,8.313553665
underestimate,8.313553665
unbelievable,8.313553665
unavailable,8.313553665
unattended,8.313553665
unapproved,8.313553665
unaccounted,8.313553665
um,8.313553665
uluru,8.313553665
ultimatum,8.313553665
ulhasnagar,8.313553665
udhavthackeray,8.313553665
uch,8.313553665
ubiquitous,8.313553665
urusharta,8.313553665
ushapatel,8.313553665
vijaypur,8.313553665
variety,8.313553665
veggie,8.313553665
vegetable,8.313553665
veers,8.313553665
veernaris,8.313553665
veenageorge,8.313553665
vastly,8.313553665
vasco,8.313553665
varma,8.313553665
vardan,8.313553665
usi,8.313553665
varanasiairport,8.313553665
varanasi,8.313553665
vampire,8.313553665
valuing,8.313553665
value,8.313553665
vallioor,8.313553665
validation,8.313553665
valeria,8.313553665
vehicle,8.313553665
velachery,8.313553665
vendor,8.313553665
vera,8.313553665
vidyalaya,8.313553665
vidhansabha,8.313553665
videocon,8.313553665
victorious,8.313553665
vice,8.313553665
vibe,8.313553665
viagra,8.313553665
vi,8.313553665
vexing,8.313553665
veteran,8.313553665
vest,8.313553665
versus,8.313553665
verma,8.313553665
verifies,8.313553665
verification,8.313553665
verbal,8.313553665
veranda,8.313553665
valera,8.313553665
vaishnavi,8.313553665
vadhelan,8.313553665
vaccinationscam,8.313553665
vaccinationdriveforall,8.313553665
vaccinationbeforeexam,8.313553665
vaccinatestudents,8.313553665
vaccinates,8.313553665
vaccinatepakistaniexpats,8.313553665
vaccinateindiaschildren,8.313553665
vaccinatedsyringe,8.313553665
vaccinatedactor,8.313553665
vacant,8.313553665
vacancy,8.313553665
vaadivaasal,8.313553665
uttrakhand,8.313553665
utterly,8.313553665
utilize,8.313553665
uthamathani,8.313553665
usually,8.313553665
ussr,8.313553665
vaccinationisthesolution,8.313553665
