,Text,pos_tagged_words,words_processed_all,words_processed_noun_adj_verb_adv,words_processed_noun
1939,"novavax, couid, vaccine, results, put, one, ,, one hundred and ninety, %, stock, surge, test, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities","[('novavax', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('results', 'NNS'), ('put', 'VBD'), ('one', 'CD'), ('stock', 'NN'), ('surge', 'NN'), ('test', 'NN'), ('nifty', 'NN'), ('sipgrab', 'NN'), ('unitingpeoplewiththepossibilities', 'NNS')]","['novavax', 'couid', 'vaccine', 'result', 'put', 'one', 'stock', 'surge', 'test', 'nifty_sipgrab', 'unitingpeoplewiththepossibilities']","['vaccine', 'result', 'put', 'stock', 'surge', 'test', 'unitingpeoplewiththepossibilitie']","['vaccine', 'result', 'stock', 'surge', 'test', 'unitingpeoplewiththepossibilitie']"
1940,"there, is, no, couid, -, vaccine, at, dinka, ., how, do, people, take, and, dose","[('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('couid', 'JJ'), ('vaccine', 'NN'), ('at', 'IN'), ('dinka', 'NN'), ('how', 'WRB'), ('do', 'JJ'), ('people', 'NNS'), ('take', 'VB'), ('and', 'CC'), ('dose', 'VB')]","['couid', 'vaccine', 'dinka', 'people', 'take', 'dose']","['vaccine', 'dinka', 'people', 'take', 'dose']","['vaccine', 'people', 'dose']"
1941,"yes, ,, i, agree, ,, india, was, best, administrating, polio, vaccine, free, cost, we, succeeded, ., why, not, #, covidvaccine, #, resign_pm_modi","[('yes', 'NNS'), ('i', 'VBP'), ('agree', 'VBP'), ('india', 'NN'), ('was', 'VBD'), ('best', 'RBS'), ('administrating', 'VBG'), ('polio', 'NN'), ('vaccine', 'NN'), ('free', 'JJ'), ('cost', 'NN'), ('we', 'PRP'), ('succeeded', 'VBD'), ('why', 'WRB'), ('not', 'RB'), ('covidvaccine', 'VB')]","['yes', 'agree', 'india', 'best', 'administrating', 'polio', 'vaccine', 'free', 'cost', 'succeeded', 'not', 'covidvaccine']","['agree', 'good', 'administrate', 'polio', 'vaccine', 'free', 'cost', 'succeed', 'covidvaccine']","['polio', 'vaccine', 'cost']"
1942,"is, ., thirty-five, ,, zero, crore, allocated, couid, vaccines, this, year, ', i, budget, ., how, has, this, money, been, utilized, #, modikavaccinejumla, #, resignmodi, #, modikavaccinejumla","[('is', 'VBZ'), ('zero', 'CD'), ('crore', 'NN'), ('allocated', 'VBD'), ('couid', 'JJ'), ('vaccines', 'NNS'), ('this', 'DT'), ('year', 'NN'), ('i', 'RB'), ('budget', 'NN'), ('how', 'WRB'), ('has', 'VBZ'), ('this', 'DT'), ('money', 'NN'), ('been', 'VBN'), ('utilized', 'JJ'), ('modikavaccinejumla', 'NN'), ('resignmodi', 'NN'), ('modikavaccinejumla', 'NN')]","['zero', 'crore', 'allocated', 'couid', 'vaccine', 'year', 'budget', 'money', 'utilized', 'modikavaccinejumla', 'resignmodi', 'modikavaccinejumla']","['crore', 'allocate', 'couid', 'vaccine', 'year', 'budget', 'money', 'utilize', 'modikavaccinejumla', 'resignmodi', 'modikavaccinejumla']","['crore', 'vaccine', 'year', 'budget', 'money', 'modikavaccinejumla', 'resignmodi', 'modikavaccinejumla']"
1943,"Australia, is, supporting, couid, -, nineteen, vaccines, our, friends, indo, -, pacific, inch, ., Malaysia, :, checkmark, i, five hundred and twenty-three, mil, regional, vaccine, access, health, security, initiative, checkmark, i, one hundred, mil, quad, vaccines, partnership, checkmark, i, eighty, mil, coax, #, worldimmunizationweek, #, vaccineswork, flexed_biceps","[('australia', 'NN'), ('is', 'VBZ'), ('supporting', 'VBG'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccines', 'NNS'), ('our', 'PRP$'), ('friends', 'NNS'), ('indo', 'VBP'), ('pacific', 'JJ'), ('inch', 'NN'), ('malaysia', 'NN'), ('checkmark', 'NN'), ('i', 'JJ'), ('mil', 'VBP'), ('regional', 'JJ'), ('vaccine', 'NN'), ('access', 'NN'), ('health', 'NN'), ('security', 'NN'), ('initiative', 'VBP'), ('checkmark', 'NN'), ('i', 'NN'), ('mil', 'VBP'), ('quad', 'NN'), ('vaccines', 'NNS'), ('partnership', 'NN'), ('checkmark', 'NN'), ('i', 'NN'), ('eighty', 'VBP'), ('mil', 'NN'), ('coax', 'NN'), ('worldimmunizationweek', 'NN'), ('vaccineswork', 'NN')]","['australia', 'supporting', 'couid', 'nineteen', 'vaccine', 'friend', 'indo', 'pacific', 'inch', 'malaysia', 'checkmark', 'mil', 'regional', 'vaccine', 'access', 'health', 'security', 'initiative', 'checkmark', 'mil', 'quad', 'vaccine', 'partnership', 'checkmark', 'eighty', 'mil', 'worldimmunizationweek', 'vaccineswork']","['support', 'couid', 'vaccine', 'friend', 'indo', 'inch', 'regional', 'vaccine', 'access', 'health', 'security', 'checkmark', 'mil', 'quad', 'checkmark', 'mil', 'worldimmunizationweek', 'vaccineswork']","['vaccine', 'friend', 'inch', 'vaccine', 'access', 'health', 'security', 'checkmark', 'mil', 'quad', 'checkmark', 'mil', 'worldimmunizationweek', 'vaccineswork']"
1944,"new, study, by, public, health, england, phe, has, shown, that, one, dose, couid, -, nineteen, vaccine, reduces, household, transmission, by, up, half, i","[('new', 'JJ'), ('study', 'NN'), ('by', 'IN'), ('public', 'JJ'), ('health', 'NN'), ('england', 'NN'), ('phe', 'NN'), ('has', 'VBZ'), ('shown', 'VBN'), ('that', 'IN'), ('one', 'CD'), ('dose', 'NN'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('reduces', 'NNS'), ('household', 'VBN'), ('transmission', 'NN'), ('by', 'IN'), ('up', 'IN'), ('half', 'NN'), ('i', 'NN')]","['new', 'study', 'public', 'health', 'england', 'phe', 'shown', 'one', 'dose', 'couid', 'nineteen', 'vaccine', 'reduces', 'household', 'transmission', 'half']","['new', 'study', 'public', 'show', 'dose', 'couid', 'vaccine', 'reduce', 'household', 'transmission', 'half']","['study', 'dose', 'couid', 'vaccine', 'household', 'transmission', 'half']"
1945,"frequently, asked, questions, sputnik, i, couid, -, nineteen, vaccine, via, hospitals, blog, sir, this, hospital, sputnik, i, vaccine, syringe, is, available, me, i, want, vaccinate, this, sputnik, i, vaccine, please, tell, me","[('frequently', 'RB'), ('asked', 'VBN'), ('questions', 'NNS'), ('sputnik', 'VBP'), ('i', 'JJ'), ('couid', 'VBP'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('via', 'IN'), ('hospitals', 'NNS'), ('blog', 'VBP'), ('sir', 'NN'), ('this', 'DT'), ('hospital', 'NN'), ('sputnik', 'NN'), ('i', 'JJ'), ('vaccine', 'NN'), ('syringe', 'NN'), ('is', 'VBZ'), ('available', 'JJ'), ('me', 'PRP'), ('i', 'JJ'), ('want', 'VBP'), ('vaccinate', 'NN'), ('this', 'DT'), ('sputnik', 'NN'), ('i', 'VBZ'), ('vaccine', 'JJ'), ('please', 'NN'), ('tell', 'VB'), ('me', 'PRP')]","['frequently', 'asked', 'question', 'sputnik', 'couid', 'nineteen', 'vaccine', 'via', 'hospital', 'blog', 'sir', 'hospital', 'sputnik', 'vaccine', 'syringe', 'available', 'want', 'vaccinate', 'sputnik', 'vaccine', 'please', 'tell']","['frequently', 'ask', 'question', 'vaccine', 'vaccine', 'syringe', 'available', 'want', 'vaccinate', 'vaccine', 'tell']","['question', 'vaccine', 'vaccine', 'syringe', 'vaccinate', 'vaccine']"
1946,"biotech, ceo, confident, couid, vaccine, works, against, ', double, mutant, ', strain, identified, india, #, nifty, #, sipgrab, #, unitingpeoplewiththepossibilities","[('biotech', 'NN'), ('ceo', 'NN'), ('confident', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('works', 'VBZ'), ('against', 'IN'), ('double', 'JJ'), ('mutant', 'JJ'), ('strain', 'NN'), ('identified', 'VBD'), ('india', 'JJ'), ('nifty', 'JJ'), ('sipgrab', 'NN'), ('unitingpeoplewiththepossibilities', 'NNS')]","['biotech', 'ceo', 'confident', 'couid', 'vaccine', 'work', 'double', 'mutant', 'strain', 'identified', 'india', 'nifty_sipgrab', 'unitingpeoplewiththepossibilities']","['confident', 'couid', 'vaccine', 'work', 'double', 'mutant', 'strain', 'identify', 'unitingpeoplewiththepossibilitie']","['vaccine', 'strain', 'unitingpeoplewiththepossibilitie']"
1947,"modern, announces, additional, investments, increase, global, supply, couid, -, nineteen, vaccine, up, three, billion, doses, two thousand and twenty-two, #, nifty, #, sipgrab","[('modern', 'JJ'), ('announces', 'NNS'), ('additional', 'JJ'), ('investments', 'NNS'), ('increase', 'VB'), ('global', 'JJ'), ('supply', 'NN'), ('couid', 'NN'), ('nineteen', 'NN'), ('vaccine', 'NN'), ('up', 'IN'), ('three', 'CD'), ('billion', 'CD'), ('doses', 'NNS'), ('nifty', 'JJ'), ('sipgrab', 'NN')]","['modern', 'announces', 'additional', 'investment', 'increase', 'global', 'supply', 'couid', 'nineteen', 'vaccine', 'three', 'billion', 'dos', 'nifty_sipgrab']","['modern', 'announce', 'additional', 'investment', 'increase', 'global', 'supply', 'couid', 'vaccine', 'dose', 'nifty_sipgrab']","['investment', 'supply', 'vaccine', 'dose']"
1948,"got, my, first, dose, couid, -, nineteen, vaccine, today, #, pfizermadeit","[('got', 'VBD'), ('my', 'PRP$'), ('first', 'JJ'), ('dose', 'JJ'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('today', 'NN'), ('pfizermadeit', 'IN')]","['got', 'first', 'dose', 'couid', 'nineteen', 'vaccine', 'today', 'pfizermadeit']","['get', 'first', 'dose', 'couid', 'vaccine', 'today', 'pfizermadeit']","['dose', 'vaccine', 'today', 'pfizermadeit']"
1949,"difference, opinions, taking, est, or, and, dose, couid, vaccine, after, infection, may, issue, clear, guidelines, when, take, one, ., first, dose, taken, but, tested, negative, after, due, date, and, dose, ., two, ., after, how, long, negative, people, may, take, est, dose","[('difference', 'NN'), ('opinions', 'NNS'), ('taking', 'VBG'), ('est', 'JJS'), ('or', 'CC'), ('and', 'CC'), ('dose', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('after', 'IN'), ('infection', 'NN'), ('may', 'MD'), ('issue', 'VB'), ('clear', 'JJ'), ('guidelines', 'NNS'), ('when', 'WRB'), ('take', 'VB'), ('one', 'CD'), ('first', 'RB'), ('dose', 'VB'), ('taken', 'VBN'), ('but', 'CC'), ('tested', 'VBN'), ('negative', 'JJ'), ('after', 'IN'), ('due', 'JJ'), ('date', 'NN'), ('and', 'CC'), ('dose', 'VB'), ('two', 'CD'), ('after', 'IN'), ('how', 'WRB'), ('long', 'JJ'), ('negative', 'JJ'), ('people', 'NNS'), ('may', 'MD'), ('take', 'VB'), ('est', 'JJS'), ('dose', 'NN')]","['difference', 'opinion', 'taking', 'est', 'dose', 'couid', 'vaccine', 'infection', 'may', 'issue', 'clear', 'guideline', 'take', 'one', 'first', 'dose', 'taken', 'tested', 'negative', 'due', 'date', 'dose', 'two', 'long', 'negative', 'people', 'may', 'take', 'est', 'dose']","['difference', 'opinion', 'take', 'est', 'dose', 'vaccine', 'infection', 'issue', 'clear', 'guideline', 'take', 'first', 'dose', 'take', 'test', 'negative', 'due', 'date', 'dose', 'long', 'negative', 'people', 'take', 'dose']","['difference', 'opinion', 'est', 'dose', 'vaccine', 'infection', 'guideline', 'dose', 'date', 'dose', 'people', 'dose']"
1950,""", concerned, about, negative, effects, couid, vaccine, could, have, your, body, it, is, nothing, compared, with, what, virus, can, do, do, tom, reiden, ""","[('concerned', 'VBN'), ('about', 'IN'), ('negative', 'JJ'), ('effects', 'NNS'), ('couid', 'VBP'), ('vaccine', 'NN'), ('could', 'MD'), ('have', 'VB'), ('your', 'PRP$'), ('body', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('nothing', 'NN'), ('compared', 'VBN'), ('with', 'IN'), ('what', 'WP'), ('virus', 'NN'), ('can', 'MD'), ('do', 'VB'), ('do', 'VB'), ('tom', 'VB'), ('reiden', 'VB')]","['concerned', 'negative', 'effect', 'couid', 'vaccine', 'could', 'body', 'nothing', 'compared', 'virus', 'tom', 'reiden']","['concerned', 'negative', 'effect', 'couid', 'vaccine', 'body', 'compare']","['effect', 'vaccine']"
1951,""", concerned, about, negative, effects, couid, vaccine, could, have, your, body, it, is, nothing, compared, with, what, virus, can, do, -, do, tom, friend, ""","[('concerned', 'VBN'), ('about', 'IN'), ('negative', 'JJ'), ('effects', 'NNS'), ('couid', 'VBP'), ('vaccine', 'NN'), ('could', 'MD'), ('have', 'VB'), ('your', 'PRP$'), ('body', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('nothing', 'NN'), ('compared', 'VBN'), ('with', 'IN'), ('what', 'WP'), ('virus', 'NN'), ('can', 'MD'), ('do', 'VB'), ('do', 'VB'), ('tom', 'VB'), ('friend', 'VB')]","['concerned', 'negative', 'effect', 'couid', 'vaccine', 'could', 'body', 'nothing', 'compared', 'virus', 'tom', 'friend']","['concerned', 'negative', 'effect', 'couid', 'vaccine', 'body', 'compare', 'friend']","['effect', 'vaccine', 'friend']"
1952,"people, who, experience, particular, side, effects, after, receiving, couid, -, nineteen, vaccine, ,, such, as, swollen, lymph, nodes, ,, may, have, previously, been, infected, with, coronavirus, ,, according, new, study, .","[('people', 'NNS'), ('who', 'WP'), ('experience', 'VBP'), ('particular', 'JJ'), ('side', 'NN'), ('effects', 'NNS'), ('after', 'IN'), ('receiving', 'VBG'), ('couid', 'NN'), ('nineteen', 'JJ'), ('vaccine', 'NN'), ('such', 'JJ'), ('as', 'IN'), ('swollen', 'JJ'), ('lymph', 'NN'), ('nodes', 'NNS'), ('may', 'MD'), ('have', 'VB'), ('previously', 'RB'), ('been', 'VBN'), ('infected', 'VBN'), ('with', 'IN'), ('coronavirus', 'NN'), ('according', 'VBG'), ('new', 'JJ'), ('study', 'NN')]","['people', 'experience', 'particular', 'side_effect', 'receiving', 'couid', 'nineteen', 'vaccine', 'swollen', 'lymph', 'node', 'may', 'previously', 'infected', 'coronavirus', 'according', 'new', 'study']","['people', 'experience', 'particular', 'side_effect', 'receive', 'couid', 'vaccine', 'swollen', 'lymph', 'node', 'previously', 'infect', 'coronavirus', 'accord', 'new', 'study']","['people', 'side_effect', 'vaccine', 'lymph', 'node', 'coronavirus', 'study']"
1953,"alhumdulillah, got, my, first, shot, #, pfizer, thank, you, #, dubai, smooth, process, #, covidvaccine, #, getvaccinated, #, covid19","[('alhumdulillah', 'NN'), ('got', 'VBD'), ('my', 'PRP$'), ('first', 'JJ'), ('shot', 'JJ'), ('pfizer', 'NN'), ('thank', 'NN'), ('you', 'PRP'), ('dubai', 'VBP'), ('smooth', 'JJ'), ('process', 'NN'), ('covidvaccine', 'NN'), ('getvaccinated', 'VBD')]","['alhumdulillah', 'got', 'first', 'shot', 'pfizer', 'thank', 'dubai', 'smooth', 'process', 'covidvaccine', 'getvaccinated']","['get', 'first', 'shoot', 'pfizer', 'thank', 'smooth', 'process', 'covidvaccine', 'getvaccinate']","['pfizer', 'thank', 'process', 'covidvaccine']"
1954,"satyendra, narayan, chaudhary, age, :, sixty-nine, years, hospital, :, icu, ,, inertia, jewel, ,, siliguri, o, +, ve, i, ve, blood, plasma, required, anyone, who, has, received, and, dose, couid, vaccine, minimum, thirty, days, ago, or, recovered, couid, thirty, -, ninety, days, ago, arush, anand, son, ,, nine billion, nine hundred and fifty-eight million, eight hundred and fifty-four thousand, one hundred and ninety-two","[('satyendra', 'NN'), ('narayan', 'JJ'), ('chaudhary', 'JJ'), ('age', 'NN'), ('years', 'NNS'), ('hospital', 'VBP'), ('icu', 'JJ'), ('inertia', 'NN'), ('jewel', 'NN'), ('siliguri', 'NN'), ('o', 'IN'), ('ve', 'NN'), ('i', 'NN'), ('ve', 'VBP'), ('blood', 'NN'), ('plasma', 'NN'), ('required', 'VBN'), ('anyone', 'NN'), ('who', 'WP'), ('has', 'VBZ'), ('received', 'VBN'), ('and', 'CC'), ('dose', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('minimum', 'JJ'), ('thirty', 'NN'), ('days', 'NNS'), ('ago', 'RB'), ('or', 'CC'), ('recovered', 'VBN'), ('couid', 'JJ'), ('thirty', 'NN'), ('ninety', 'NN'), ('days', 'NNS'), ('ago', 'RB'), ('arush', 'JJ'), ('anand', 'NN'), ('son', 'NN')]","['satyendra', 'narayan', 'chaudhary', 'age', 'year', 'hospital', 'icu', 'inertia', 'jewel', 'siliguri', 'blood', 'plasma', 'required', 'anyone', 'received', 'dose', 'couid', 'vaccine', 'minimum', 'thirty', 'day', 'ago', 'recovered', 'couid', 'thirty', 'ninety', 'day', 'ago', 'arush', 'anand', 'son']","['chaudhary', 'age', 'year', 'hospital', 'icu', 'blood', 'plasma', 'require', 'receive', 'dose', 'vaccine', 'minimum', 'day', 'ago', 'recover', 'day', 'ago', 'son']","['age', 'year', 'hospital', 'icu', 'blood', 'plasma', 'dose', 'vaccine', 'minimum', 'day', 'day', 'son']"
1955,"patient, satyendra, narayan, chaudhary, age, :, sixty-nine, years, hospital, :, icu, ,, inertia, jewel, ,, siliguri, o, +, ve, i, ve, blood, plasma, required, anyone, who, has, received, and, dose, couid, vaccine, minimum, thirty, days, ago, or, recovered, couid, thirty, -, ninety, days, ago, attendant, :, arush, anand, son, ,, nine billion, nine hundred and fifty-eight million, eight hundred and fifty-four thousand, one hundred and ninety-two","[('patient', 'JJ'), ('satyendra', 'NN'), ('narayan', 'JJ'), ('chaudhary', 'JJ'), ('age', 'NN'), ('years', 'NNS'), ('hospital', 'VBP'), ('icu', 'JJ'), ('inertia', 'NN'), ('jewel', 'NN'), ('siliguri', 'NN'), ('o', 'IN'), ('ve', 'NN'), ('i', 'NN'), ('ve', 'VBP'), ('blood', 'NN'), ('plasma', 'NN'), ('required', 'VBN'), ('anyone', 'NN'), ('who', 'WP'), ('has', 'VBZ'), ('received', 'VBN'), ('and', 'CC'), ('dose', 'JJ'), ('couid', 'NN'), ('vaccine', 'NN'), ('minimum', 'JJ'), ('thirty', 'NN'), ('days', 'NNS'), ('ago', 'RB'), ('or', 'CC'), ('recovered', 'VBN'), ('couid', 'JJ'), ('thirty', 'NN'), ('ninety', 'NN'), ('days', 'NNS'), ('ago', 'RB'), ('attendant', 'JJ'), ('arush', 'NN'), ('anand', 'NN'), ('son', 'NN')]","['patient', 'satyendra', 'narayan', 'chaudhary', 'age', 'year', 'hospital', 'icu', 'inertia', 'jewel', 'siliguri', 'blood', 'plasma', 'required', 'anyone', 'received', 'dose', 'couid', 'vaccine', 'minimum', 'thirty', 'day', 'ago', 'recovered', 'couid', 'thirty', 'ninety', 'day', 'ago', 'attendant', 'arush', 'anand', 'son']","['chaudhary', 'age', 'year', 'hospital', 'icu', 'blood', 'plasma', 'require', 'receive', 'dose', 'vaccine', 'minimum', 'day', 'ago', 'recover', 'day', 'ago', 'attendant', 'arush', 'son']","['age', 'year', 'hospital', 'icu', 'blood', 'plasma', 'dose', 'vaccine', 'minimum', 'day', 'day', 'arush', 'son']"
1956,"says, no, sharing, couid, vaccine, formulas, with, developing, nations, #, covidemergency, #, coronavaccine, #, usa","[('says', 'VBZ'), ('no', 'DT'), ('sharing', 'VBG'), ('couid', 'NN'), ('vaccine', 'NN'), ('formulas', 'NN'), ('with', 'IN'), ('developing', 'VBG'), ('nations', 'NNS'), ('covidemergency', 'NN'), ('coronavaccine', 'VBP'), ('usa', 'NN')]","['say', 'sharing', 'couid', 'vaccine', 'formula', 'developing', 'nation', 'covidemergency', 'coronavaccine', 'usa']","['say', 'share', 'couid', 'vaccine', 'formula', 'develop', 'nation']","['vaccine', 'formula', 'nation']"
1957,"vaccine, is, not, compulsory, it, is, just, make, your, mind, that, you, will, be, free, couid, temporary, but, it, is, not, that","[('vaccine', 'NN'), ('is', 'VBZ'), ('not', 'RB'), ('compulsory', 'JJ'), ('it', 'PRP'), ('is', 'VBZ'), ('just', 'RB'), ('make', 'VB'), ('your', 'PRP$'), ('mind', 'NN'), ('that', 'IN'), ('you', 'PRP'), ('will', 'MD'), ('be', 'VB'), ('free', 'JJ'), ('couid', 'NN'), ('temporary', 'JJ'), ('but', 'CC'), ('it', 'PRP'), ('is', 'VBZ'), ('not', 'RB'), ('that', 'IN')]","['vaccine', 'not', 'compulsory', 'make', 'mind', 'free', 'couid', 'temporary', 'not']","['vaccine', 'compulsory', 'make', 'mind', 'free', 'couid', 'temporary']","['vaccine', 'mind']"
1958,"while, i, am, happy, that, cac, is, saying, this, about, masks, ,, i, would, like, say, i, know, family, three, ,, who, got, couid, after, both, vaccines, ., two, we, are, astrazeneca, ,, one, pfizer, ., they, we, are, together, india, ., "", cac, says, many, americans, can, now, go, outside, without, mask, ""","[('while', 'IN'), ('i', 'JJ'), ('am', 'VBP'), ('happy', 'JJ'), ('that', 'IN'), ('cac', 'NN'), ('is', 'VBZ'), ('saying', 'VBG'), ('this', 'DT'), ('about', 'IN'), ('masks', 'NNS'), ('i', 'RB'), ('would', 'MD'), ('like', 'VB'), ('say', 'VB'), ('i', 'NNS'), ('know', 'VBP'), ('family', 'NN'), ('three', 'CD'), ('who', 'WP'), ('got', 'VBD'), ('couid', 'NN'), ('after', 'IN'), ('both', 'DT'), ('vaccines', 'NNS'), ('two', 'CD'), ('we', 'PRP'), ('are', 'VBP'), ('astrazeneca', 'JJ'), ('one', 'CD'), ('pfizer', 'NN'), ('they', 'PRP'), ('we', 'PRP'), ('are', 'VBP'), ('together', 'RB'), ('india', 'JJ'), ('cac', 'NN'), ('says', 'VBZ'), ('many', 'JJ'), ('americans', 'NNS'), ('can', 'MD'), ('now', 'RB'), ('go', 'VB'), ('outside', 'RB'), ('without', 'IN'), ('mask', 'NN')]","['happy', 'cac', 'saying', 'mask', 'would', 'like', 'say', 'know', 'family', 'three', 'got', 'couid', 'vaccine', 'two', 'astrazeneca', 'one', 'pfizer', 'together', 'india', 'cac', 'say', 'many', 'american', 'go', 'outside', 'without', 'mask']","['say', 'mask', 'like', 'say', 'know', 'family', 'get', 'couid', 'vaccine', 'astrazeneca', 'pfizer', 'together', 'cac', 'say', 'many', 'american', 'go', 'outside']","['mask', 'family', 'vaccine', 'astrazeneca', 'pfizer', 'cac', 'american']"
1959,"dear, sir, ,, i, am, my, wife, successfully, registered, couid, -, nineteen, national, vaccine, drive, which, will, be, starting, one, may, two thousand and twenty-one, ,, but, i, did, not, know, that, where, i, get, this, as, coin, portal, not, showing, vaccine, center, ., please, do, needful, folded_handsfolded_hands, ., #, cowinapp","[('dear', 'JJ'), ('sir', 'NN'), ('i', 'NN'), ('am', 'VBP'), ('my', 'PRP$'), ('wife', 'NN'), ('successfully', 'RB'), ('registered', 'VBD'), ('couid', 'NN'), ('nineteen', 'JJ'), ('national', 'JJ'), ('vaccine', 'NN'), ('drive', 'NN'), ('which', 'WDT'), ('will', 'MD'), ('be', 'VB'), ('starting', 'VBG'), ('one', 'CD'), ('may', 'MD'), ('but', 'CC'), ('i', 'VB'), ('did', 'VBD'), ('not', 'RB'), ('know', 'VB'), ('that', 'IN'), ('where', 'WRB'), ('i', 'JJ'), ('get', 'VBP'), ('this', 'DT'), ('as', 'IN'), ('coin', 'NN'), ('portal', 'NN'), ('not', 'RB'), ('showing', 'VBG'), ('vaccine', 'NN'), ('center', 'NN'), ('please', 'NN'), ('do', 'VB'), ('needful', 'JJ'), ('cowinapp', 'NN')]","['dear', 'sir', 'wife', 'successfully', 'registered', 'couid', 'nineteen', 'national', 'vaccine', 'drive', 'starting', 'one', 'may', 'not', 'know', 'get', 'coin', 'portal', 'not', 'showing', 'vaccine', 'center', 'please', 'needful', 'cowinapp']","['dear', 'successfully', 'register', 'national', 'vaccine', 'drive', 'start', 'know', 'get', 'coin', 'portal', 'show', 'vaccine', 'center', 'needful']","['vaccine', 'drive', 'coin', 'portal', 'vaccine', 'center']"
1960,"during, vaccine, line, up, center, there, will, be, no, corona, coz, it, considers, be, social, gatherings, violations, couid, norms","[('during', 'IN'), ('vaccine', 'NN'), ('line', 'NN'), ('up', 'RB'), ('center', 'NN'), ('there', 'EX'), ('will', 'MD'), ('be', 'VB'), ('no', 'DT'), ('corona', 'NN'), ('coz', 'VBZ'), ('it', 'PRP'), ('considers', 'VBZ'), ('be', 'VB'), ('social', 'JJ'), ('gatherings', 'NNS'), ('violations', 'NNS'), ('couid', 'VBP'), ('norms', 'NNS')]","['vaccine', 'line', 'center', 'corona', 'considers', 'social', 'gathering', 'violation', 'couid', 'norm']","['center', 'corona', 'consider', 'social', 'gathering', 'violation', 'couid', 'norm']","['center', 'corona', 'gathering', 'violation', 'norm']"
1961,"is, ., thirty-five, ,, zero, crore, allocated, couid, vaccines, this, year, ', i, budget, ., how, has, this, money, been, utilized, #, modikavaccinejumla","[('is', 'VBZ'), ('zero', 'CD'), ('crore', 'NN'), ('allocated', 'VBD'), ('couid', 'JJ'), ('vaccines', 'NNS'), ('this', 'DT'), ('year', 'NN'), ('i', 'RB'), ('budget', 'NN'), ('how', 'WRB'), ('has', 'VBZ'), ('this', 'DT'), ('money', 'NN'), ('been', 'VBN'), ('utilized', 'JJ'), ('modikavaccinejumla', 'NN')]","['zero', 'crore', 'allocated', 'couid', 'vaccine', 'year', 'budget', 'money', 'utilized', 'modikavaccinejumla']","['crore', 'allocate', 'couid', 'vaccine', 'year', 'budget', 'money', 'utilize', 'modikavaccinejumla']","['crore', 'vaccine', 'year', 'budget', 'money', 'modikavaccinejumla']"
1962,"hope, authorities, take, notice, &, amp, ;, call, immediate, action, ., vaccine, syringe, is, our, only, hope, against, couid, -, nineteen","[('hope', 'NN'), ('authorities', 'NNS'), ('take', 'VBP'), ('notice', 'NN'), ('amp', 'NN'), ('call', 'NN'), ('immediate', 'JJ'), ('action', 'NN'), ('vaccine', 'NN'), ('syringe', 'NN'), ('is', 'VBZ'), ('our', 'PRP$'), ('only', 'JJ'), ('hope', 'NN'), ('against', 'IN'), ('couid', 'NN'), ('nineteen', 'NN')]","['hope', 'authority', 'take', 'notice', 'amp', 'call', 'immediate', 'action', 'vaccine', 'syringe', 'hope', 'couid', 'nineteen']","['hope', 'authority', 'take', 'notice', 'amp', 'call', 'immediate', 'action', 'vaccine', 'syringe', 'hope', 'couid']","['hope', 'authority', 'notice', 'amp', 'call', 'action', 'vaccine', 'syringe', 'hope']"
