Text,Label
"['much', 'ambiguity', 'mask', 'not', 'worth', 'dying', 'hill', 'need', 'focus', 'vaccination', 'drug', 'therapy', 'couid', 'query', 'recomendation', 'getting', 'three', 'year', 'pfizer', 'vaccine', 'approved', 'wait', 'efficacy', 'data', 'modern', 'higher', 'dose', 'vaccine', 'answer', 'fda', 'requested', 'twentyfour']",0
"['need', 'get', 'rid', 'vaccine', 'passport', 'infection', 'rate', 'eighty', 'ninety', 'infection', 'vaccinated', 'mirror', 'vaccination', 'rate', 'eighty', 'ninety', 'public', 'vaccinated', 'pass', 'mandate', 'discriminatory', 'let', 'open', 'ontario', 'everyone']",0
"['end', 'feb', 'clock', 'get', 'dust', 'early', 'march', 'check', 'google', 'sunday', 'march', 'thirteen', 'end', 'march']",0
"['health', 'minister', 'jason', 'copping_says', 'province', 'code', 'reader', 'app', 'business', 'check', 'couid', 'vaccination', 'status', 'longer', 'available']",1
"['useless', 'mask', 'amp', 'experimental', 'vaccination', 'talk', 'remedy']",0
"['hardly', 'wedge', 'conservative', 'party', 'made', 'divisive', 'issue', 'outside', 'conservative', 'party', 'opinion', 'fairly', 'harmonious', 'siding', 'vaccination', 'mask', 'neither', 'hardship']",0
"['copping_says', 'algerian', 'still', 'download', 'proof', 'vaccination', 'reader', 'apps', 'longer', 'available']",1
"['code', 'reader', 'app', 'proof', 'vaccination', 'longer', 'available', 'copping_says']",1
"['grateful', 'gov', 'look', 'multiple', 'data', 'point', 'case_counts', 'hospitalization', 'vaccination', 'rate', 'availability', 'testing', 'availability', 'treatment', 'investment', 'healthcare', 'facility', 'make', 'decision', 'team', 'public', 'health', 'expert', 'leader']",0
"['allowed', 'say', 'argument', 'vaccination', 'child', 'vaccine', 'passport', 'mention', 'think', 'vaccination', 'effort', 'made', 'short', 'begin', 'see', 'nuance', 'plus']",0
"['people', 'not', 'delay', 'getting', 'mammogram', 'recent', 'couid', 'nineteen', 'vaccination', 'new', 'study', 'say']",1
"['look', 'accurate', 'couid', 'case', 'hospitalization', 'rate', 'plunging']",0
"['black', 'doctor', 'couid', 'nineteen', 'consortium', 'back', 'fought', 'black', 'health', 'amp', 'wellness', 'throughout', 'pandemic', 'celebrate', 'mission', 'work', 'back', 'provides', 'resource', 'access', 'couid', 'nineteen', 'testing', 'vaccination', 'site', 'community', 'learn']",1
[],1
"['hometown', 'still', 'red', 'zone', 'earth', 'anyone', 'justify', 'removing', 'restriction', 'mask', 'mandate', 'employer', 'vaccination', 'requirement', 'community', 'still', 'red', 'hospital', 'still', 'schedule', 'medically', 'necessary', 'surgery']",0
"['fake', 'vaccination', 'card', 'fake', 'ghetto']",0
"['not', 'vaccination', 'stop', 'spreading', 'stop', 'getting', 'couid', 'protecting', 'idea', 'posted', 'also', 'bad', 'lifestyle', 'choice', 'passed', 'kid', 'impact']",0
"['not', 'taking', 'credit', 'vaccine', 'taking', 'credit', 'getting', 'vaccination', 'arm', 'american', 'remember']",0
"['kudos', 'putting', 'vaccination', 'requirement', 'place', 'pandemic', 'yet']",0
"['couple', 'shady', 'global', 'forced', 'vaccination', 'program', 'guise', 'benign', 'virus', 'people', 'already', 'dropping', 'dead', 'shortly', 'getting', 'jabbed', 'surely', 'come', 'long_term', 'also', 'woman', 'experiencing', 'menstrual', 'issue', 'miscarriage', 'piece', 'fit']",0
"['course', 'directly', 'answer', 'vaccination', 'question', 'would', 'imagine', 'answer', 'question', 'many', 'people', 'well', 'protected', 'vaccine', 'complicated', 'betting', 'not', 'anywhere_near', 'large', 'set', 'people', 'immunosuppressed']",0
"['comparing', 'something', 'like', 'vaccination', 'status', 'choice', 'people', 'living', 'virus', 'taken', 'million', 'life', 'basically', 'wiped', 'entire', 'generation', 'not', 'comparable', 'whatsoever', 'said', 'pride', 'yam', 'committee', 'chair', 'michel', 'bower']",0
"['vaccination', 'rate', 'high', 'ontario', 'end', 'game', 'liberal']",0
"['sorry', 'reading', 'last', 'tweet', 'time', 'see', 'understood', 'death', 'rate', 'vaccination', 'rate', 'not', 'much', 'lower', 'serbia', 'vaccination', 'rate', 'fifty']",0
"['appears', 'la', 'heath', 'department', 'recently', 'changed', 'mandate', 'rule', 'business', 'require', 'vaccination', 'mandate', 'not']",0
"['thing', 'limited', 'personal_choice', 'rejecting', 'vaccination', 'protect', 'vulnerable', 'society', 'bit', 'selfish', 'really', 'not', 'get', 'vaccine', 'working', 'minimize', 'excessive', 'death', 'scientist', 'learn', 'new', 'virus']",0
"['pair', 'high', 'local', 'vaccination', 'rate', 'amp', 'low', 'daily', 'case', 'hospitalization', 'risk', 'even', 'vulnerable', 'people', 'low', 'atm', 'new', 'variant', 'emerges', 'another', 'outbreak', 'mask', 'otherwise', 'tribal', 'badge', 'not', 'backed', 'science', 'ie', 'cac']",0
"['fact', 'check', 'calling', 'redefinition', 'vaccination', 'exact', 'copy', 'cac', 'website', 'misinformation', 'due', 'missing', 'context', 'ap', 'include', 'foil', 'email', 'show', 'cac', 'panic', 'need', 'redefine']",0
"['thursday', 'ended', 'nevada', 'mask', 'mandate', 'effective', 'immediately', 'regardless', 'vaccination', 'status', 'full', 'detail']",0
"['couid', 'vaccination', 'amp', 'booster', 'important', 'not', 'protect', 'around', 'u', 'vulnerable', 'still', 'jeopardy', 'couid', 'nineteen', 'via']",0
"['nonsense', 'shame', 'publish', 'type', 'article', 'ostracize', 'great', 'scientist', 'denounced', 'current', 'manipulation', 'vaccination', 'ashamed', 'ultra', 'liberal', 'belgian', 'newspaper', 'published']",0
"['nurse', 'claim', 'canadian', 'justin_trudeau', 'couid', 'nineteen', 'vaccination', 'faked', 'point', 'red_flag']",1
"['cac', 'also', 'changed', 'wording', 'definition', 'vaccination', 'act_introducing', 'vaccine', 'body', 'produce', 'immunity', 'specific', 'disease', 'act_introducing', 'vaccine', 'body', 'produce', 'protection', 'specific', 'disease']",1
"['harry', 'race', 'stated', 'continue', 'friday', 'vaccine', 'clinic', 'start', 'new', 'time', 'noon', 'two', 'make', 'easier', 'kid', 'come', 'school', 'parent', 'every', 'friday', 'clinic', 'person', 'receiving', 'first', 'vaccination', 'exciting', 'see', 'happen']",0
"['issue', 'concerned', 'ego', 'rather', 'accuracy', 'data', 'name', 'single', 'virus', 'animal', 'reservoir', 'ever', 'eliminated', 'vaccination', 'provide', 'source', 'claim', 'beyond', 'say', 'ism']",0
"['said', 'people', 'discriminate', 'vaccination', 'status', 'really', 'hate', 'fascist', 'terrorist', 'hate', 'group', 'posing', 'freedom_fighter']",0
"['work', 'considerably', 'better', 'people', 'around', 'world', 'valued', 'not', 'developed', 'country', 'getting', 'people', 'global', 'vaccination', 'needed', 'otherwise', 'endless', 'amount', 'booster', 'couid', 'survive']",0
"['study', 'scientist', 'u', 'germany', 'prove', 'student', 'staff', 'wearing', 'mask', 'school', 'prevent', 'transmission', 'couid', 'bad', 'right_wingers', 'politicize', 'mask', 'wearing', 'vaccination', 'bow', 'would', 'child', 'comfortable', 'intubated']",0
"['vaccination', 'personal', 'benefit', 'baffle', 'claim', 'big', 'statistic', 'yet', 'entirely', 'ignore', 'virus', 'worst', 'minor_inconvenience', 'many', 'demographic', 'young', 'amp', 'healthy', 'largely', 'unaffected', 'fact']",0
"['join', 'u', 'sunday', 'february', 'longboat', 'museum', 'screening', 'legend', 'underground', 'followed', 'talk', 'back', 'edafeokporo', 'feature', 'film', 'free', 'attend', 'proof', 'vaccination', 'required', 'blackhistorymonth']",1
"['iowa', 'house', 'lawmaker', 'holding', 'hearing', 'today', 'bill', 'would', 'ban', 'mask', 'requirement', 'ban', 'employer', 'firing', 'worker', 'due', 'vaccination', 'status', 'hearing', 'started', 'two', 'expected', 'go', 'hour']",1
"['trudeau', 'regime', 'caused', 'politicization', 'amp', 'rift', 'society', 'way', 'highway', 'divide', 'society', 'need', 'total', 'vaccination', 'syringerat', 'sound', 'like', 'total', 'control', 'bring', 'heckler', 'amp', 'big', 'white', 'truck']",1
"['pretty', 'whack', 'harden', 'since', 'kyrie', 'part', 'native', 'american', 'belief', 'vaccination', 'thing', 'would', 'make', 'way', 'sense']",0
"['fortunately', 'show', 'leadership', 'evidently', 'masking', 'remains', 'required', 'end', 'winter', 'term', 'proof', 'vaccination', 'still', 'required', 'student', 'enrolled', 'current', 'semester']",1
"['want', 'loosen', 'restriction', 'need', 'get', 'vaccination', 'rate', 'need', 'people', 'fully', 'vaccinated', 'get', 'booster', 'eligible', 'right', 'gotten', 'boosted', 'yet', 'booster', 'provide', 'much', 'protection', 'omicron']",0
"['truck', 'u', 'blockaded', 'right_wing', 'convoy', 'thing', 'going']",0
"['not', 'really', 'anti', 'van', 'since', 'holocaust_museum', 'require', 'proof', 'vaccination', 'think', 'coincidental', 'education', 'holocaust', 'canceled']",0
"['mock', 'people', 'wear', 'double', 'mask', 'vaccination']",0
"['end', 'day', 'vaccination', 'going', 'keep', 'people', 'hospital', 'get', 'head', 'stop', 'thinking', 'budget', 'vote', 'wrong', 'handling', 'lost', 'plot', 'resign', 'bothered', 'tired', 'go', 'rest']",0
"['applies', 'people', 'made', 'couid', 'restriction', 'vaccination', 'masking', 'entire', 'personality']",0
"['chicken', 'want', 'see', 'vaccination', 'death', 'rate', 'political', 'party']",0
"['ear', 'half', 'ago', 'podcast', 'praising', 'vaccination', 'world', 'renowned', 'funny', 'change', 'people', 'pov', 'look']",0
"['say', 'million', 'infected', 'recovered', 'super', 'immunity', 'need', 'vaccinated', 'vaccination', 'health', 'risk']",0
"['not', 'pedantic', 'think', 'important', 'note', 'not', 'vaccination', 'rate', 'data', 'vaccination', 'rate', 'survey', 'result']",0
"['awesome', 'institute', 'plan', 'open', 'voluntary', 'free', 'vaccination', 'clinic', 'check', 'mate']",0
"['decrease', 'traffic', 'vaccination', 'center', 'directive', 'ministry', 'health', 'asks', 'doctor', 'resume', 'usual', 'duty', 'manager', 'prioritize', 'people', 'site', 'contribute', 'polic']",0
"['not', 'compare', 'vaccination', 'rape', 'fuck', 'wrong']",0
"['saskatchewan', 'end', 'couid', 'nineteen', 'proof', 'vaccination', 'policy', 'feb_fourteen', 'mandatory', 'masking', 'remain', 'end', 'month']",1
"['janelle', 'vanessa', 'superintendent', 'edgecumbe', 'high', 'school', 'reported', 'school', 'student', 'vaccination', 'rate', 'fully', 'vaccinated', 'amp', 'boosted', 'number', 'combined', 'student', 'recent', 'positive', 'make', 'ninety', 'student', 'population']",1
"['dwight', 'say', 'pre', 'couid', 'lot', 'people', 'never', 'vaccination', 'prove']",1
"['trucker_protests', 'dumb', 'crossing', 'state', 'international_borders', 'absolutely', 'required', 'proof', 'vaccination', 'pandemic', 'management']",0
"['let', 'get', 'straight', 'forced', 'vaccination', 'flu', 'seven', 'survival_rate', 'wearing', 'cloth_masks', 'theater', 'segregation', 'hate', 'social_credit', 'system', 'miss', 'anything']",0
"['special', 'treat', 'see', 'first', 'night', 'since', 'time', 'couid', 'glad', 'required', 'proof', 'vaccination', 'amp', 'mask', 'phenomenally', 'talented', 'group', 'amp', 'joy', 'hear', 'live', 'music', 'earthling', 'thankful']",0
"['eleven', 'yr_old', 'long', 'couid', 'not', 'cleared', 'vaccination', 'fullyvaxxed', 'masking']",0
"['willing_bet', 'hiv', 'vaccination', 'passport', 'not', 'distant_future']",0
"['voice', 'liberal', 'party', 'spoke', 'instrumentalization', 'vaccination', 'political', 'purpose']",1
"['hey', 'play', 'game', 'first', 'ten', 'ten', 'student', 'find', 'show', 'physical', 'vaccination', 'card', 'receive', 'new', 'comfort', 'color', 'shirt', 'made', 'possible', 'grant', 'msriverproject', 'swag']",0
"['trudeau', 'want', 'vaccination', 'rate', 'via', 'canada', 'percent', 'china', 'china', 'achieve', 'expect', 'canada', 'beat', 'number']",0
"['alter', 'vaccine', 'requirement', 'no', 'proof', 'full', 'vaccination', 'policy', 'place', 'since', 'fall', 'see', 'logic', 'dropping', 'vaccine', 'requirement', 'basically', 'end', 'goal', 'still', 'need', 'people']",0
"['national', 'cynical', 'network', 'present', 'vaccination', 'misinformation', 'show', 'today', 'put', 'vaccine', 'song', 'root', 'history', 'insanity', 'antivaxrs', 'un', 'released', 'mask', 'war', 'joerogan', 'subgenius', 'radio', 'detail']",0
"['pretty', 'much', 'even', 'go', 'restaurant', 'without', 'asked', 'id', 'vaccination', 'card']",0
"['really', 'think', 'asking', 'much', 'look', 'around', 'world', 'restriction', 'lockdown', 'mandate', 'dropped', 'everywhere', 'highest', 'vaccination', 'rate', 'trying', 'squeeze', 'blood', 'stone', 'look', 'israel', 'please']",0
"['careerist_seniors', 'amp', 'community', 'service', 'association_scarborough', 'ord', 'dose', 'pfizer', 'modern', 'spots_added', 'first', 'available', 'date', 'two', 'ten', 'book', 'see_detailed', 'availability_con']",1
"['three', 'vague', 'wording', 'system', 'description', 'personal', 'religious', 'information', 'collected', 'response', 'religious', 'accommodation', 'request', 'religious', 'exception', 'federally', 'mandated', 'vaccination', 'requirement', 'context', 'public', 'health', 'emergency', 'similar', 'health']",1
"['neshaminy', 'senior', 'prom', 'grapple', 'venue', 'concern', 'vaccination', 'status']",1
"['net', 'self', 'destruction', 'one', 'mental', 'illness', 'two', 'ashy', 'skin', 'three', 'vaccination', 'card']",1
"['not', 'disputing', 'vaccine', 'equity', 'power', 'vaccination', 'global', 'public', 'health', 'always', 'curious', 'source', 'stats']",1
"['must', 'show', 'proof', 'vaccination', 'indoor', 'restaurants_bars', 'sport', 'venue', 'movie_theater', 'place', 'serve', 'food_drink', 'philadelphia', 'county', 'feb', 'three', 'staff', 'child', 'five_eleven', 'must', 'fully', 'vaccinated', 'place', 'fall', 'mandate', 'jan', 'three']",1
"['neighborhood', 'vaccination', 'rate', 'pal', 'fifty', 'jan', 'thirteen', 'twentynine', 'olive', 'sparrow', 'thirteen', 'ord', 'dos', 'fifty', 'creek', 'ord', 'dos', 'fairbanks', 'sparrow', 'fourteen', 'ord', 'dos', 'pelham', 'park', 'sparrow', 'fifteen', 'ord', 'dos', 'clinton', 'ord', 'dos']",1
"['teamtoronto', 'covered', 'lot', 'ground', 'far', 'year', 'helping', 'resident', 'every', 'part', 'cityof', 'get', 'vaccine', 'vaccination', 'rate', 'rise', 'many', 'neighborhood']",1
"['robert_malone', 'higher', 'number', 'vaccination', 'higher', 'rate', 'infection', 'worrisome', 'suggests', 'aspect', 'omicron', 'may', 'enhanced', 'something', 'associated', 'vaccination', 'share', 'video', 'make', 'go']",0
"['fair', 'think', 'particular', 'case', 'kyrie', 'vaccination', 'issue', 'made', 'harden', 'disgruntled', 'makes_sense', 'would', 'bother']",0
"['thank', 'let', 'get', 'life', 'back_normal', 'forced', 'vaccination', 'passport', 'mandate', 'hope', 'get', 'trudumb', 'get', 'support']",0
"['flu', 'number', 'really', 'high', 'lower', 'people', 'taking', 'flu', 'vaccination', 'seriously']",0
"['vaccinated', 'person', 'leave', 'country', 'open', 'accepting', 'pre', 'couid', 'lot', 'people', 'never', 'vaccination', 'never', 'fight', 'like', 'goal', 'mandate', 'vaccinate', 'people', 'not', 'persecute']",0
"['per', 'alberta', 'government', 'effective', 'february', 'nine', 'vivo', 'service', 'updated', 'reflect', 'ending', 'provincial', 'restriction', 'exemption_program', 'proof', 'vaccination', 'longer', 'required', 'additional', 'detail', 'please', 'visit']",1
"['country', 'collectively', 'reach', 'goal', 'seventy', 'percent', 'vaccination', 'rate', 'amp', 'talk', 'lifting', 'safety', 'measure', 'talking', 'lifting', 'safety', 'measure', 'prematurely', 'put', 'entire', 'country', 'seesaw', 'frustrates', 'public', 'amp', 'erodes', 'trust', 'publichealth']",0
"['huge', 'theater', 'continues', 'require', 'mask', 'proof', 'vaccination', 'attend', 'show', 'class', 'state', 'nice', 'vaccine', 'finder', 'help', 'locate', 'get', 'one', 'near', 'thanks', 'help', 'keeping', 'everybody', 'safe', 'possible']",0
"['hepburn', 'effective', 'monday', 'february', 'fourteen', 'city', 'hepburn', 'remove', 'proof', 'couid', 'nineteen', 'vaccination', 'negative_test', 'requirement', 'city', 'hepburn', 'facility', 'read', 'website']",0
"['vaccine', 'effective', 'universal', 'vaccination', 'required', 'get', 'amp', 'omicron', 'current', 'vaccine', 'protection', 'infection', 'amp', 'transmission', 'much', 'lower', 'booster', 'protection', 'hospitalization', 'amp', 'death', 'still', 'high']",0
"['vaccination', 'work', 'many', 'dos', 'willing', 'take', 'wearing', 'mask', 'keeping', 'anti', 'social_distancing']",0
"['depends', 'well', 'proof', 'vaccination', 'checked', 'managed']",0
"['nevada', 'unmasked', 'via', 'whether', 'mandate', 'not', 'vaccination', 'masking', 'best', 'way', 'protect', 'couid']",1
"['george', 'canadian', 'canada', 'largest', 'country', 'world', 'population', 'million', 'not', 'exactly', 'densely_populated', 'country', 'ninety', 'vaccination', 'rate', 'yet', 'continue', 'maniac', 'mandate', 'amp', 'lockdown', 'liberal', 'logic', 'amp', 'science']",0
"['people', 'u', 'date', 'couid', 'nineteen', 'vaccination', 'fully', 'valued', 'boosted', 'five', 'mo', 'past', 'dose', 'infection', 'much', 'likely', 'immune', 'evasive', 'omicron', 'variant']",0
"['pandemic', 'screwed', 'plan', 'ottawa', 'liberal', 'apostle', 'charter', 'right', 'multiculturalism', 'impose', 'compulsory', 'vaccination', 'law', 'order', 'conservative', 'support', 'anti', 'sanitary', 'trucker', 'blockade', 'detriment', 'economy']",0
"['yes', 'think', 'pack', 'best', 'team', 'league', 'last', 'three', 'season', 'want', 'see', 'become', 'best', 'playoff', 'team', 'tell', 'get', 'vaccination', 'miss', 'game']",0
"['canada', 'critical', 'situation', 'nap', 'backed', 'trudeau', 'say', 'critical', 'mean', 'cost', 'living', 'higher', 'ever', 'endless', 'restriction', 'even', 'incredibly', 'high', 'vaccination', 'rate']",0
"['proof', 'vaccination']",0
"['consider', 'faci', 'middle', 'hiv', 'crisis', 'also', 'complicit', 'couid', 'vaccination', 'push', 'faci', 'van', 'mandate', 'figured', 'way', 'super', 'spread', 'age', 'via', 'antibody_dependent', 'enhance', 'resulting', 'van']",0
"['vaccine', 'requirement', 'biometrics', 'challenge', 'managing', 'employee', 'healthcare', 'data', 'vaccination', 'requirement', 'present', 'novel', 'urgent', 'challenge', 'privacy', 'officer', 'today', 'privacy', 'listen']",1
"['yep', 'city', 'follow', 'province', 'mask', 'mandate', 'proof', 'vaccination', 'province', 'adequate', 'data', 'city', 'not', 'stop', 'interfering', 'provincial_jurisdiction']",0
"['not', 'canadian', 'canada', 'largest', 'country', 'world', 'population', 'million', 'not', 'exactly', 'densely_populated', 'country', 'ninety', 'vaccination', 'rate', 'yet', 'continue', 'maniac', 'mandate', 'amp', 'lockdown', 'liberal', 'logic', 'amp', 'science']",1
"['also', 'warned', 'u', 'great', 'mistake', 'done', 'massive', 'vaccination']",0
"['similar', 'subjected', 'someone', 'statistic', 'myocarditis', 'vaccination', 'none', 'ever', 'bothered', 'look', 'statistic', 'myocarditis', 'couid', 'significantly', 'higher', 'cognitive', 'bias']",0
"['never', 'asked', 'vaccination', 'enroll', 'u', 'go', 'class', 'even', 'live', 'residence', 'circ', 'asked', 'living', 'residence', 'u', 'though', 'also', 'mandatory']",0
"['oscar', 'not', 'require', 'guest', 'show', 'proof', 'vaccination', 'via']",1
"['well', 'awkward', 'oct', 'nineteen', 'leverage', 'new', 'virus', 'universal', 'vaccination']",1
"['vaccination', 'vaccinemandates', 'vaccinated']",1
"['not', 'true', 'geraldo', 'mask', 'along', 'not', 'vaccination', 'stop', 'making', 'generalization', 'people']",0
"['even', 'though', 'vaccination', 'program', 'well', 'underway', 'u', 'business', 'face', 'uncertain', 'rocky', 'path', 'ahead', 'mean', 'business', 'hesitant', 'invest', 'permanent', 'recruitment']",0
"['mask', 'come', 'hard', 'truth', 'lifting', 'couid', 'restriction', 'ideal', 'universal', 'vaccination', 'among', 'kid', 'amp', 'adult', 'school', 'yes', 'data', 'messy', 'still', 'lean', 'science', 'not', 'politics', 'amp', 'noise', 'bully']",0
"['new', 'last', 'week', 'said', 'worker', 'fired_refusing', 'vaccination', 'ineligible', 'food', 'stamp', 'cash', 'assistance', 'thousand', 'may', 'lose', 'access', 'benefit', 'spoke', 'amp', 'oppose', 'move']",1
"['denying', 'medical_procedure', 'forced', 'gestation', 'vastly', 'different', 'private', 'company', 'policy', 'company', 'drug', 'test', 'policy', 'refuse', 'fired', 'required', 'vaccination', 'different', 'many', 'workplace', 'already', 'mandatory', 'vaccination', 'place']",0
"['parenting', 'divorce', 'rate', 'rise', 'vaccination', 'add', 'stress', 'co', 'parenting']",1
"['mandatory', 'vaccination', 'applies', 'american', 'driver', 'cross', 'canadian', 'border', 'explain', 'not', 'movement', 'trucker', 'u']",0
"['tremendous', 'progress', 'vaccination', 'status', 'high', 'yet', 'couid', 'highest', 'ever', 'done', 'shit', 'virus', 'stay', 'nothing']",0
"['point', 'much', 'outreach', 'close', 'vaccination', 'gap', 'committed', 'work', 'believe', 'continuing', 'effort', 'offer', 'multiple', 'preventive', 'strategy', 'better', 'reduce', 'death', 'disability', 'many', 'country', 'done']",0
"['find', 'state', 'county', 'data', 'coronavirus', 'vaccine', 'vaccination', 'pandemic', 'buckscounty', 'buckscountynews', 'pennsylvania', 'doh']",0
"['couid', 'update', 'revisiting', 'lab_leak', 'theory', 'five', 'vaccination', 'covidupdate']",1
"['city', 'saskatoon', 'lifted', 'proof', 'vaccination', 'proof', 'negative_test', 'policy', 'five', 'arena', 'act', 'arch', 'cosmo', 'lion', 'amp', 'go', 'kinsman', 'effective', 'february', 'fourteen', 'masking', 'requirement', 'remain', 'place', 'notice']",0
"['worry', 'long', 'couid', 'really', 'concern', 'vaccinated', 'vaccination', 'seems', 'significantly', 'reduce', 'risk']",0
"['stop', 'forced', 'vaccination', 'program', 'time', 'dialog', 'canadian', 'stop', 'tyrant']",0
"['vaccinated', 'responsible', 'hospitalization', 'delta', 'data', 'death', 'per', 'vaccinated', 'sixteen', 'three', 'vaccinated', 'zero', 'nine', 'data', 'boosted', 'probably', 'one', 'omicron', 'kill', 'finding', 'gap', 'vaccine', 'coverage', 'vaccination', 'key', 'china', 'olympics', 'case', 'reported', 'beijing', 'eight']",0
"['not', 'everyone', 'israel', 'jewish', 'occupied', 'territory', 'far', 'lower', 'rate', 'vaccination']",0
"['thank', 'getting', 'rid', 'cancerous', 'player', 'team', 'hope', 'rot', 'brooklyn', 'vaccination', 'card', 'stop', 'second', 'best', 'player', 'playing', 'home', 'good', 'kid', 'man', 'always', 'injured', 'sincerely', 'sixer', 'fan']",0
"['mention', 'twelve', 'mandate', 'blue', 'metro', 'area', 'vaccination', 'rate', 'high']",1
"['nyctestandtrace', 'corp', 'new', 'exposure', 'guidance', 'tool', 'help', 'new_yorker', 'quarantine', 'guidance', 'based', 'date', 'exposure', 'symptom', 'vaccination', 'status', 'answer', 'three', 'four', 'question', 'get', 'connected', 'care', 'resource']",1
"['massachusetts', 'offer', 'home', 'couid', 'nineteen', 'vaccination', 'anyone', 'difficulty', 'getting', 'using', 'community', 'vaccination', 'clinic', 'including', 'child', 'five_eleven', 'year', 'old', 'learn', 'sign', 'home', 'vaccination', 'appointment', 'call']",1
"['victorian', 'premier', 'daniel_andrews', 'said', 'could', 'different', 'vaccination', 'rule', 'visitor', 'state']",0
"['invited', 'vaccination', 'booster', 'amp', 'testing', 'event', 'feb', 'twelve', 'kelley', 'stockton', 'check', 'flyer_details', 'covidvaccineboosters', 'covidtesting', 'sjcountyclinics']",1
"['following', 'state', 'law', 'prohibiting', 'proof', 'couid', 'nineteen', 'vaccination', 'entry', 'service', 'private', 'business', 'state', 'local', 'government', 'entity', 'alabama', 'alaska', 'arizona', 'arkansas', 'florida', 'georgia', 'idaho', 'indiana', 'iowa']",1
"['decided', 'get', 'archer', 'vaccinated', 'could', 'go', 'back', 'school', 'amp', 'hang', 'friend', 'matthew', 'staff', 'ochre', 'medical', 'center', 'amp', 'play', 'music', 'making', 'vaccination', 'experience', 'positive', 'book_appointment', 'todaylaptop']",0
"['people', 'avoid', 'vaccination', 'lesswrong']",0
"['west_virginia', 'lawmaker', 'advanced', 'proposal', 'would', 'allow', 'people', 'leave', 'job', 'denied', 'religious', 'medical', 'exemption', 'couid', 'nineteen', 'vaccination', 'receive', 'unemployment', 'benefit']",1
"['ninety', 'minute', 'exercise', 'influenza', 'couid', 'nineteen', 'vaccination', 'increase', 'serum', 'antibody_response', 'without', 'increase', 'side_effect', 'human', 'mouse', 'interferon', 'may', 'contribute', 'exercise', 'induced', 'enhancement', 'vaccine', 'response']",1
"['uncommon', 'outcome', 'pregnancy', 'woman', 'couid', 'nineteen', 'face', 'elevated', 'risk', 'authority', 'believe', 'vaccination', 'help', 'prevent', 'case']",0
"['county', 'primary', 'care', 'physician', 'pop', 'per_capita', 'higher', 'vaccination', 'rate', 'pop', 'may', 'leverage', 'role', 'trusted', 'messenger', 'scientific', 'knowledge', 'educate', 'community', 'importance', 'vaccination']",1
"['guess', 'spanish', 'flu', 'ended', 'not', 'one', 'vaccination', 'sadly', 'respectfully', 'death', 'immune_system', 'able', 'fight', 'personal', 'hygiene', 'proper', 'health']",0
"['couid', 'nineteen', 'vaccination', 'not', 'required', 'person_attendees', 'elite', 'get', 'free', 'pas']",0
"['machin', 'voted', 'sen', 'mike', 'lee', 'anti', 'vaccination', 'amendment', 'scout', 'referenced', 'stay', 'block', 'lifesaving', 'osha', 'requirement', 'west', 'virginian', 'vaccinated', 'one', 'resident', 'west_virginia', 'died', 'couid', 'nineteen']",1
"['habit', 'mentally', 'replacing', 'word', 'vaccinated', 'baptized', 'almost', 'every', 'contemporary', 'discussion', 'around', 'vaccination', 'makes_sense', 'applying', 'one', 'weird', 'trick', 'credit']",0
"['marine', 'couid', 'nineteen', 'vaccination', 'separation', 'pas', 'uni', 'news']",1
"['vaccination', 'need', 'achieved', 'mandate', 'go', 'away', 'wish', 'u', 'ninety', 'still', 'mandate', 'would', 'lot', 'pissed', 'people', 'think', 'protest', 'quite', 'mild', 'given', 'country', 'claimed', 'ninety', 'vaccination', 'status']",0
"['continue', 'post', 'sourced', 'fact', 'myocarditis', 'rate', 'teenager', 'dose', 'two', 'tired', 'people', 'trying', 'wrongly', 'frame', 'sourced', 'accurate', 'information', 'shared', 'myocarditis', 'not', 'typical', 'immune_response', 'vaccination', 'wrong']",0
"['news', 'athletics', 'amp', 'recreation', 'provides', 'update', 'proof', 'vaccination', 'new', 'mask', 'requirement', 'protocol', 'update', 'available', 'queen']",1
"['hear', 'answer', 'question', 'ninety', 'vaccination', 'enough', 'clue', 'civilized', 'nation', 'become', 'tyrannical']",0
"['long', 'since', 'seen', 'live', 'theater', 'masking', 'vaccination', 'requirement', 'help', 'feel_comfortable', 'easing', 'back']",0
"['beet', 'like', 'adverse_event', 'inaugural', 'beet', 'disease', 'sars_cov', 'two', 'vaccination', 'female', 'late', 'twenty', 'modern', 'elasomeran', 'oral', 'genital', 'ulcer']",1
"['unfortunate', 'thing', 'far', 'people', 'need', 'vaccinated', 'misinformation', 'not', 'gonna', 'happen', 'united_states', 'lowest', 'vaccination', 'rate', 'wealthy', 'nation', 'misinformation', 'handled', 'beginning']",0
"['congrats', 'region', 'five', 'winner', 'promoting', 'pediatric', 'primary', 'prevention', 'challenge', 'competition', 'helped', 'increase', 'pediatric', 'well', 'visit', 'vaccination', 'rate']",0
"['join', 'u', 'friday', 'february', 'fellowship', 'cultural', 'art', 'center', 'presentation', 'custom', 'travel', 'vacation', 'trip', 'must', 'show', 'proof', 'vaccination', 'attend', 'mask', 'required']",1
"['gray', 'afternoon', 'camden', 'vaccination', 'booster', 'clinic', 'happening', 'camden', 'elm', 'school', 'tonight']",1
