,Text
1124,Hello?? Excuse me???? Awak tak faham bahasa ke? Nak government extend circuit breaker? https://t.co/N1AJB6LVLS
1125,Even the circuit breaker can’t contain some poking their noses into others’ livelihoods.
1126,"Almost sunset 🌅 
.
.
.
.
.
.
.
#whywendywrites #circuitbreaker #day4 #neighbourhood #inthehood #sunset #urbanexploration #buildingphotography #greenery @ Singapore https://t.co/1VnRECIGVJ"
1127,Look out for shotgun marriages in 9 months. You’ll know who the pundehs who didn’t adhere to the “circuit breaker” measures are.
1128,"Don’t speak the problem, Speak the solution! 🙏🏻
#pray #stayhome #staysafe #day4 #circuitbreaker #smile #godblessusall #jesusmaryjoseph @ Singapore Yishun https://t.co/yU67LCHbw4"
1129,"COVID-19: Fines, prosecution in court for repeat offenders of 'circuit breaker' measures https://t.co/fyL9k0hsRN"
1130,"Day 4 - Paru belado, kobis kuah lemak, ayam goreng #menuoftheday #byyourstruly #bismillah #alhamdulillah #circuitbreaker #covid19 @ Boon Lay Meadow https://t.co/BjTQ1mews8"
1131,"⚠️VIRTUAL WORKOUT CLASS DURING CIRCUIT BREAKER PERIOD💫
My first virtual workout this morning. 🧘🏻‍♀️🤸🏻‍♀️💪🏼😅🤙🏻
CardioMix with trainers KK &amp; Randy!
And thanks everyone for the wonderful vibes and participation! It has… https://t.co/mtkXkHNCNM"
1132,Day 04 of #CIRCUITBREAKER The dormitory’s that are found to be COVID 19 cluster are partial owned by our grassroots leaders. https://t.co/3Q4fModW9R
1133,À 🇸🇬 en mode circuit breaker depuis mardi 7 avril pour enrayer l’escalade des cas de contamination au #Covid-19 : #stayhome as much as possible ▶️ Singapour se prépare pour la deuxième vague https://t.co/Fx72CgmCrY via @libe
1134,Coronavirus: PM Lee warns that circuit breaker measures will be strictly enforced; still too many gatherings taking place https://t.co/mV8uspZPBM check migrant workers including maids as no circuit breaker actions taken until the infections grew so high
1135,@atieemzn hahaah x alo pun.Pls circuit breaker bole beli
1136,"Currently a CCB ambassador 

Everything you need to be the best CCB - Community #CircuitBreaker #covid19 #coronavirus https://t.co/ZZJUyaHqNP"
1137,Day 4 of circuit breaker measures. #CountingMyBlessings Food delivery services are still in operation. Still can give myself an occasional treat. 😋 https://t.co/Bxq78RCM5x
1138,"Conducting my Meet People Session via email and tel during the Circuit Breaker period. 

#SGunited
#stayhomeforSG #paptampinesnorth https://t.co/PnqUWl0FqY"
1139,@SreenivasanJain In Singapore during circuit breaker ( partial lockdown) haircut is considered as an essential service @SreenivasanJain @ravishndtv
1140,"Momshies after the lockdown period! Ravaaan! 💃🏻

#CircuitBreaker #EnhancedCommunityQuarantine #Day4 #Singapore #COVID https://t.co/cZjnPiwVMT"
1141,"Gone Fishin’ // 🎣

For those of you who follow my stories, you’ll know that I’m one big foodie who loves to eat out and try to new dining haunts, as much as possible.

But with the whole #CircuitBreaker situation… https://t.co/fw3pDtheAI"
1142,@MirulShadows Day 4 of circuit breaker man 🥴🥴
1143,Day 4 of circuit breaker measures. #CountingMyBlessings Can’t meet for lunch after service but we still can meet over Zoom. 😊 https://t.co/Grjikjuy3Y
1144,"Precious 10mins walk to buy coffee every morning. 
I crave for more sunlight!!!
待在家裡生蘑菇了 🍄

#ikphoto #stayhome #circuitbreaker #shotoniphone #shotoniphone11promax #streetphotography #sgstreetphotography @… https://t.co/gXPtx68uwg"
1145,I think I should go watch this movie while on the Circuit Breaker. Haven’t watched it before. 😊 https://t.co/jDxBg5bV61
1146,The #circuitbreaker builds so far. #LetsBuildTogether https://t.co/bZGVa2SZXZ
1147,"Hey you, yes you, here are some  hotlines to call, just putting it out here because of the recent rise in sexual assault &amp; child abuse cases during the circuit breaker period. https://t.co/Z2Kd2mp1ei"
1148,Who else is staying home and staying SANE with the help of their pet/s? 🙋‍♀️  So glad I was able to fly with this chonky cat before all the travel bans and his 30-day quarantine ended before SG's 'circuit breaker'… https://t.co/nCZafGWOja
1149,"Day 4 of circuit breaker measures. #CountingMyBlessings It Good Friday! Jesus lives! Although cannot leave home but with technology, we get to attend service with the church family and have communion over the Internet. 😊 https://t.co/79RCNKWc2q"
1150,Almost surprised to see public transport running during #circuitbreaker
1151,"Ingredients for cooking on Circuit Breaker Day 4, which happens to be a public holiday: Good Friday! What’s cooking? Fusilli in organic tomato sauce with mushrooms, cherry tomatoes and smoked clams! Got the smoked… https://t.co/WUZTcNzQBj"
1152,"Circuit breaker family duet. 🎸 🎹 🎵 🎶 

#ashfamilymoment #familyfirst #music #circuitbreakerentertainment #stayhome @ The Ash's Happy Home https://t.co/PXruDuN2DV"
1153,"Singapore Circuit Breaker D-4
Today is Good Friday.
Re-watch some drama.
🙂
#COVID19
#Covid_19
#Covid_19singapore
#Covid_19_singapore 
#SGUnited
#EternalLoveofDream 
#三生三世枕上书 https://t.co/mBIe0nTS8e"
1154,"Circuit Breaker Day 4

AM Program - Drawing

Both Izac and Jalen wish to do drawings to kick start the day! 

Thanks to singaporeair for the onboard gift for the kids from our past… https://t.co/glcW1OONFL"
1155,"Yes, it’s possible to exercise on your own, without gathering in groups. So sad that the sports stadium had to be close because some selfish people refused to cooperate with #covid_19 #circuitbreaker measures.… https://t.co/HL63VkOt0T"
1156,"Beautiful ‘Good Friday’ Morning!
Day 4/28
Covid-19 Circuit Breaker
6.54am, 10 April 2020
Singapore Cityscape @ Singapore https://t.co/2sb9Jb6YCx"
1157,"Wee morning run with Alfie.   He wasn’t too amused by this.  By the end of the month, he would be dying for the “ circuit breaker” to get lifted.

#alfieash #adoptdontshop
#homeworkout #workout #fitnessathome… https://t.co/EIRF7Oo2jn"
1158,Day 4 of #circuitbreaker - Go simple for breakfast today; Chinese fried rice and hotdogs #homemade #byyourstruly #bismillah #alhamdulillah #covid19 @ Boon Lay Meadow https://t.co/B1IWSafc7e
1159,"CB (CIRCUIT BREAKER aka lock down) stay home meals
There's nothing better than a good hearty bolognese, and like a good sambal recipe, everyone has their own take on it. 

""traditional"" recipes from Italian nonnas… https://t.co/Rh57fVYIVO"
1160,Bermula sekarang semasa ‘circuit breaker’. Tawaran terhad sehingga 17/4/2020. #dudukdirumahsg #pustakanasional https://t.co/6gRMLaQCuN
1161,Circuit breaker (lockdown) needs. 😊 https://t.co/Dr6kxRHfvP
1162,"Day 4 #circuitbreaker 

Pero dahil holiday today, no work ☺️"
1163,Into our fourth day of Circuit Breaker and Marina Bay Sands does this. Class https://t.co/dyDymZbncg
1164,"To all my friends and ppl reading this thread, pls understand and comply to the policy of Op Circuit Breaker and STAY HOME!! Dont use going out to exercise or grocery shopping as an excuse to meet your lover or friends..."
1165,So this was my first #circuitbreaker grocery run yesterday. I cannot describe the exhilaration I felt at finding Barista coffee. I probably looked strange arranging the five from the messy pile but by finding out… https://t.co/f1rtC57JXz
1166,@roanruan10 Gusto ko din yan. Kaya lang hindi ko napaghandaan ang circuit breaker. Kala ko WFH ako. Haha
1167,"明日、Circuit Breaker(ロックダウンに近いやつ)になってから初の休日(Good Fridayっていう祝日)なんだけど、ひたすらYouTube見られると思うと嬉しい。
基本的に外出しなくても生きていける気がする。"
1168,"Some guys downstairs are using the equipments and gathering around even if there’s a circuit breaker. I kind of want to be the Singaporean uncle that reports them. Tangina, sa bahay nga lang kayo! Nasaan ba mga magulang ninyo?!"
1169,"Circuit Breaker Day 3 

Let's celebrate end of day 3 with a nice dinner by wifey! And I ask the 2 kiddos for a quick shots! 

Look at the response I get from both...

Prototype 1, lil bun 

vs

Prototype 2, lil… https://t.co/1L851hYrTP"
1170,"Due to amidst of covid-19,Singapore implements circuit breaker and I’m activating home workout with my favourite Burn Liven Coffee.♥️… https://t.co/zujSYdki1G"
1171,Im on my day 3 of Sg circuit breaker. #instagram#instagamer#instagrammers#instafit#instafitness#28dayschallengeworkout#2020 @ Singapore https://t.co/NIjP6WFY0X
1172,Day 2 of my circuit breaker. #instagram#instagamer#instagrammers#instafit#instafitness#homeworkout#2020 @ Singapore https://t.co/epNWIn8sjb
1173,Day 1 of circuit breaker. #instagram#instagamer#instagrammers#instafit#instafitness#5km#2020 @ Singapore https://t.co/UWdIFChuww
1174,"Circuit Breaker, 9th April 2020, Day 3, 8.35am, getting used to it... Time to take a break, long weekend...

#Singapore #PeoplesCreatives #PassionPassport #StreetStyle #Landscape #Empty #ExploreToCreate… https://t.co/nLS6R0yhUi"
1175,"Netflix and Amazon Prime doesn’t have The First Purge which is Purge 4. I’ve finished watching the 2 seasons already, I’m lost 😭 But I discovered that I respond better to horror with actual people not ghosts. ‘Di na alam gagawin, day 4 palang ng circuit breaker bukas 😅"
1176,Days  3 “circuit breaker” Days 19 @furamariverfront..missing home badly..home sweet home..bloody covid-19..hush away
1177,"Finally I have the time to run along Orchard Rd during Singapore's ""circuit breaker""
#addidasrunners #covi̇d19 @ Orchard Road https://t.co/jj51Ddsd0y"
1178,"Ending my day 3 Covid-19  CircuitBreaker sunset @ Jurong West, Singapore https://t.co/mjoqUKFlI4"
1179,"Braised Abalone Seafood Rice! Thankfully we can still satisfy that craving when it strikes during this #circuitbreaker period. Yes, lefusion_sg is available for delivery, and takeaway!

TAKEAWAY / SELF COLLECTION
-… https://t.co/5u4TCgE5rY"
1180,There were 10 thousand social distancing advisories given since circuit breaker started..... people are taking this as a joke.
1181,I have never seen so many people in Bishan Park before - other than that time when the Chingay floats were displayed in the park. Time to run more before Circuit Breaker is enhanced… https://t.co/WMoMFViiTC
1182,"Day 3 of #CircuitBreaker in #Singapore, usually bustling coffeeshop are quiet with minimal traffic. Tables and chairs are stacked and kept away as no dining out is permitted, only takeaway.

See interesting sights? Share your photos and tag us @asiaonecom and #AsiaOne https://t.co/2Hoa0O0RhF"
1183,Food delivery... #mmmm #sgunited #circuitbreaker #stayhome https://t.co/qbOk9FwFgy
1184,"Book your tickets today!

We've got another performer at heart in the family 

After the circuit breaker home-based learning, theangboys here can probably put on a show by then haha..

Following his very first magic… https://t.co/w6aOx8JfcZ"
1185,"Gonna go live tomorrow from the comfort of home and bring you a few songs!

Do tune in for a good cause.

#Donation #Charity #SingForGood #Well #CCB #CB #circuitbreaker @ Singapore https://t.co/lC1qGNwrB7"
1186,Circuit Breaker: Day 3 https://t.co/XvFwozDDbR
1187,"Eh biglang lumingon si neighbour Haha sabay close curtain! Haha @itsmepengki sorry for my kilig voice haha my bad , mukang matatapos na ang circuit breaker serye natin haha"
1188,Cost of Circuit Breaker. $5 billion. Stay Home!
1189,"Circuit Breaker Day 3 

PM Program - 3D Art Crafts

Izac wants to make a 3D dinosaur! Thanks to evaairways for the onboard gift for the kid from our past travels.

Jalen chooses to play Tayo buses and friends… https://t.co/BndiCRiuCh"
1190,I lost count of the number of people I encountered running on the outdoor pavements. No wonder Decathlon was packed before #circuitbreaker 😁
1191,"#wfh perk: when your mum makes curry puffs *from SCRATCH* 

stay home, stay safe, guys. 

#loveis #thegoodlife #circuitbreaker @ Singapore https://t.co/Ib1EdJ8HVo"
1192,"Before &amp; After 

#stayhome #staysafe #circuitbreaker #sg @ Ang Mo Kio, Singapore https://t.co/MEal9PkBDp"
1193,"With local transmission cases ⬆️, #Singapore cracking down on all recreation + joy, including kite-flying, unless it’s form of “commuting,” bc they may “attract like-minded participants” + end up in a “congregation.” #circuitbreaker  https://t.co/xddXc0DWkc"
1194,"Right time to Upgrade your Wheels 
Choose your rims &amp; Reserve to collect after #CircuitBreaker #SG

#StaySafe #FlattenTheCurve #Singapore #PropelAuto https://t.co/qnJExJTZDJ"
1195,Day 3 of circuit breaker period. #safedistancing ambassador. @ The Star Vista https://t.co/my3oAbDwkq
1196,Full house on #HouseParty #housepartyapp No new Bill can stop us now #CircuitBreaker https://t.co/BLk39YvOst
1197,Day 2 - SLS &amp; Zoom meeting (FTGP) #hbl #homebaselearning #circuitbreaker #covid19 @ Boon Lay Meadow https://t.co/UfknQg1oSx
1198,"During this circuit breaker period, we have to take all the necessary steps to stay healthy and help Singapore to get back on it's feet quickly.

But how will we remain healthy if we couldn’t pick and choose the… https://t.co/VdrpPMnA7F"
1199,"WFH tea time in Circuit Breaker Day 3: Japanese Rice Crackers and organic apple tea! @ Clementi, Singapore https://t.co/v5X4AgJXSc"
1200,Day 3 of circuit breaker measures. #CountingMyBlessings. Appreciate having the time and the resources to rewire my mind to focus on the positive instead of the negative. Been listening to uplifting audio books available on YouTube. 😊 https://t.co/r6LdLpi8EM
1201,"Day 3 of circuit breaker measures.#CountingMyBlessings. We now have the luxury of time to do proper housekeeping to reconcile all our matter to-dos, work on legal research &amp; ponder about difficult drafting points without the need to deal with the usual fire-fights! 💪 https://t.co/gfxcqciDPL"
1202,"Circuit Breaker Day 3

PM Program: Obstacles Course

Never too early to start training for future army enlistment in approx. 20 years. Hopefully can be a master by then.

Note: Do not attempt this alone at home… https://t.co/oh0FDKFV6V"
1203,Day 3 of circuit breaker measures. #CountingMyBlessings I have time to go for runs to enjoy the peace and tranquility of the unforced rhythm of grace. Started runnig when the moon was still up and ran a little further before turning back. Did 11 KM this morning. 😊 https://t.co/vX0zZt4NdJ
1204,Circuit breaker Day #3 #circuit #breaker #stayhome #staysafe #saynotocovid19 #saynoticoronavirus #covid #washyourhands #wfh #chill #mask #masks #maskedup #handsanitizer @ Singapore https://t.co/V6zwTaTVfN
1205,Expiring ChopeDeals Vouchers This Month? Convert Them into Discount Codes (Valid for 90 Days!)  https://t.co/QqHLk2U6C6  #singapore #sgdeals #news #chope #chopesg #circuitbreaker #food
1206,I think I will be alcoholic after this circuit breaker. 🥴 haha https://t.co/SUnwYHtW3m
1207,When people shorten “circuit breaker” to cb. Please. No.
1208,Also me: *opens an email to a journalist with “hope day 3 of the circuit breaker is treating you kindly”
1209,Is mask wearing outside the home compulsory now? #circuitbreaker
1210,"🇸🇬 Singapore Had Announce The Circuit Breaker For Us To Stay Home, But It Didn’t Stop Us From Working And Providing To The Society
.
🔴We Are Open. Online VideoChat 📲https://t.co/iBa2DL7gyp With Pace Experience Designers Available At The Comfort Of Your Own Home https://t.co/JxIZ0iEu07"
1211,"Pic 1 - #Brunch at a #cafe before CB (circuit breaker) be like.... 🥐🍞🍳🥓🍅🍄🥬🥑☕😋

Pic 2 - Brunch at mi casa after CB be like.... 🍞🍳🍅🍄🥑☕🤔

I think I did pretty okay 😂😂😂

#SgFoodstagram #BrotherbirdSg #SgCafeHopping… https://t.co/xWQXM0jH8A"
1212,Day 3 of #CircuitBreaker. https://t.co/Gt6Uferxji
1213,Circuit breaker แล้วป้าแม่บ้านมาทำงานให้ไม่ได้ ถึงเวลาโชว์สกิลแม่บ้านแล้ว!
1214,MALA Xiang Guo for lunch today! What's your must-have ingredients? 😄😄😄 #pinkypiggustayhome #covid19 #circuitbreaker #stayhome #sgunited #malaxiangguo @ Asia Singapore https://t.co/9Z5i0xHkFI
1215,Singtel is giving out free data for WhatsApp during the #COVID19 #circuitbreaker. Plus other goodies https://t.co/xSrWIUfLI7
1216,Update for the #DeskerFire - 2hr after the fire break out; I could see people gathering outside at Desker Rd - I hope everyone is saved. Please remember #SocialDistancing during this #circuitbreaker #Singapore!  #StaySafeEveryone 🙏 https://t.co/xJlV0kIxyo
1217,"WFH lunch on Circuit breaker day 3: Yummy Japanese katsu don! @ Clementi, Singapore https://t.co/IfQR4M8czL"
1218,"100 - it’s day three of Circuit Breaker! In such a difficult time for everyone during this period, let’s all endeavor to show more love to things around us. Cos together, we can overcome this. // Here’s a #throwback… https://t.co/d30wEU8DOq"
1219,"day 3 of singapore ""Circuit Breaker"", aku dah nampak lipas dengan tikus berkeliaran macam takde pape. lagi korang nak pertikai whether vector control ni essential or not 😌"
1220,"Singapore Circuit Breaker D-3
Today is...
Hot and humid!
#COVID19
#Covid_19
#Covid_19singapore
#Covid_19_singapore 
#SGUnited https://t.co/VAcZZyxsH8"
1221,"Trying to limit my wine intake even though it’s tempting to reach out for a bottle during this “circuit breaker” month because it’s so accessible.  

So I pour my next favorite drink, Kombucha, into a wine glass and… https://t.co/s1s8ZRxDMM"
1222,This CB is good for us. There are CBs among us who cannot respect this CB. Don’t be a CB. Try to enjoy this CB. 🇸🇬 #circuitbreaker #Singapore #COVID19
1223,"Singapore ""Circuit Breaker"" 的第三天

简简单单的一餐

早餐ing https://t.co/rUIzmcJg31"
1224,Circuit breaker? Ano yun?! #TeamImortal #notapplicabletoall #maskon @ Singapore https://t.co/jInMAiDUvu
1225,Today we decided to order prata for #breakfast plus popped yesterday's mushroom chicken puffs in the oven. #cb #circuitbreaker @ Boon Lay Meadow https://t.co/TIBEITyz3n
1226,3rd April 2020 - #throwbackfriday #latepost #throwback My last bread lesson abccookingstudio_sg before #circuitbreaker kicks in! We made Cherries and Berries bread which is a beautifully shaped with cheese and your… https://t.co/GphFcrjcAF
1227,Day 3 #circuitbreaker
1228,"Playground is out of bounds. Both jogging and cycling are the only activities available.
.
.
#circuitbreaker #Covid19 #BedokReservoirSeries #Singapore @ Bedok, Singapore https://t.co/SAwpHLCORp"
1229,"A little pork porn during these CB (CIRCUIT BREAKER) times.
Yume no daichi pork belly, slow roasted for an hour with fish sauce in the oven at 180°C
Super easy to cook, ate it with sambal petai and rice

#foodiegram… https://t.co/FI0Mbeq4hO"
1230,Our @doverct catering partners #victus are providing Bistro home delivery during the #circuitbreaker month. https://t.co/59tVXoaFL5
1231,Lockdown approaching soon. Circuit breaker ain't working!!! #COVID19 #Singapore https://t.co/gjb77rtyEg
1232,"Day 1-2 of circuit breaker in Singapore 

How was your day during this time of covid-19 pandemic?

Perhaps one small consolation we can have in the midst of various disruptions and health concerns is a return to… https://t.co/1IbfdNlg9L"
1233,"In this climate of fear, with the #circuitbreaker #lockdown in full effect, it seemed like a good time to bring back the old #midnightrun. Back to the now even more empty streets of Little India at 2am, here's a… https://t.co/d9wqUVdwos"
1234,They can call it a lockdown circuit breaker or fucking Pikachu. The problem is Singaporeans having a fixated obsession with wanting to hear buzz words to react irrationally and have some semantic orgasm where they can post lockdown 100 times on social media like some fad
1235,I’m pretty sure I’m not the only one that read “CB” as circuit breaker but something else. Why do you have to called it a circuit breaker?
1236,This is lock down already what ? Apa ini Circuit Breaker ?
1237,#circuitbreaker day 2. Home based learning and staying home. My 6-yr imagining what’s outside! #StayStrong #COVID19 https://t.co/PQ94nKLX7I
1238,"人有悲欢离合，
月有阴晴圆缺，
此事古难全。
但愿人长久，
千里共婵娟。
_
Have you seen the #supermoon tonight? Can think of a more apt #poem for for this lovely scene during #circuitbreaker #stayhome - sending 🥰 to all #photostory #goodvibes… https://t.co/RdzL0Hmz8G"
1239,"Second day of #CircuitBreaker, I managed to do a 30-minute short run. https://t.co/5PYtEzt3A2"
1240,Selamba je citizen sini even dah masuk day 2 circuit breaker mode. Hotak dia ah jalan jem. Yg jogging jangan cakap la 🤦‍♀️
1241,See you when this circuit breaker end love☺️
1242,Those of you who are panic buying toilet paper can now go to local bakery chain BreadTalk to panic buy their limited edition Toilet Paper Roll cake! #covid19 #singapore #covid_19 #circuitbreaker https://t.co/Ghg1xtrR1Z
1243,@bubyseok Because circuit breaker 😔
1244,can't meet during this circuit breaker so here's my family trying to cope 🥺 https://t.co/OScGPJwTB3
1245,"Bee Hoon Mee Soto. Need some inspiration for #circuitbreaker enter Inspirasi, Been hearing a lot about this mee soto stall that always spots a queue and yes it gets my stamp of approval for its chicken soup for the… https://t.co/yqHXI5Vol2"
1246,"Circuit Breaker Day 2
Unboxing Dyson Hair Brush
Good stuff! Great Quality @ Bukit Batok https://t.co/MdbJhWcPTq"
1247,@stompsingapore Flouting the new rule of ‘circuit breaker’ mode https://t.co/kePxP4GcWl
1248,"Circuit Breaker, 8th April 2020, Day 2, 8.30am, empty platform... 

#Singapore #PeoplesCreatives #PassionPassport #StreetStyle #Landscape #Empty #ExploreToCreate #CircuitBreaker #StreetMagazine #IG_Masterpiece… https://t.co/6tjuoY213E"
1249,@AnnaTrias @timutteridge I miss the distinctive smell of Kew Herbarium... and SING too... Day2 of the COVID-19 ‘Circuit Breaker’ measures of Singapore #StayHomeStaySafe
1250,More #CircuitBreaker fun! https://t.co/AFiJ3q6i7y
1251,"A positive day ending day 2 Covid-19 CircuitBreaker semi-lockdown. @ Jurong West, Singapore https://t.co/YrrmCD0UHq"
1252,"| Salam Nisfu Syaaban |
.

#pantunism #pantun #puisi #nusantara #singapura #brunei #malaysia #indonesia #poetry #poetrycommunity #sgpoetry #singlit #penandpost #covid19 #circuitbreaker #pemantunpelik #28HariAje… https://t.co/FP1w7D17jQ"
1253,"Day 2 of Circuit Breaker. 

How many of you had ""hot desking"" at home and happened to be the lowest in the food chain / hierarchy? 

It was really no joke attending zoom meeting, zoom… https://t.co/Ah8aXcyA4R"
1254,Please observe this circuit breaker completely and will full faith in what our leaders are doing for the community. Otherwise we are looking at an endless #Covid_19 rule of terror! https://t.co/6cgojyvTMH
1255,Nature providing just the perfect frame for the sunset today 🌅 #circuitbreaker https://t.co/obaFLkm5rh
1256,"Thanks sriexperience Management to kickstart E1P!

A daily training programme at 1pm for all SRI Elites during this circuit breaker (C-B) period.

Let's stay strong and come back stronger after this C-B period is… https://t.co/0quBVeTpKw"
1257,"| Circuit Breaker: Day 02 |
.
Tulisan Pantun oleh Si Pemantun Pelik (@shahrilsamri ), Singapura 🇸🇬
.
Jangan nisan dihias semah,
Peti dicari semua terbantun.
Kalau bosan duduk di rumah,
Rajinkan diri menulis… https://t.co/6nZgDtbA2R"
1258,Circuit breaker day 2 is over... I’ve never felt so unproductive and bored... But at the same I’m thankful that I’m given the option to work from home
1259,"Let's celebrate the end of circuit breaker day 2 with our favorite strawberries before dinner!

@lilbunlilbao

#lilbunlilbao 
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo 
#mightyjalen 
#lilbao 
#brothers 
#brotherlylove… https://t.co/3JVf74Fluy"
1260,Perks of this circuit breaker - I got a lot more time to catch up on all their vlive and run HAHAHAH
1261,"Circuit breaker day 2 dinner: trying to stay healthy with a topping of organic golden flax seeds on my riceberry! @ Clementi, Singapore https://t.co/SNqJX84CZL"
1262,#CircuitBreaker workout: Doors are stronger than you think. https://t.co/nSkqLZ57Gi
1263,Don’t come at me it’s probably the circuit breaker doing things to my brain
1264,"???? HELLO CIRCUIT BREAKER LEH...WHY STILL PLAY BADMINTON OUTSIDE! @STcom Pls help to report lah, I am speechless abt this🤦🏻‍♀️I tried to snap from afar but not too near.... https://t.co/KSH4geYYTP"
1265,this circuit breaker is making me gain weight but also improving my sleeping schedule. don't know to be happy or sad about it 🤣🤣🤣
1266,"Day 2 of #CIRCUITBREAKER in Singapore.

Exercised at my home's balcony cos the gym's closed, then went down to buy some impt stuff.

I'm craving for some Korean fried chicken, especially after watching Extreme Job a few days ago.

27 days to go."
1267,"Circuit Breaker Day 2 

PM Program - Maths 

@lilbunlilbao

#lilbunlilbao 
#izacyeo 
#wittyizac 
#lilbun 
#jalenyeo 
#mightyjalen 
#lilbao 
#brothers 
#brotherlylove 
#bffsforever
#bff
#covid19 
#circuitbreaker… https://t.co/ROF6nFmVCs"
1268,"𝗖𝗶𝗿𝗰𝘂𝗶𝘁 𝗕𝗿𝗲𝗮𝗸𝗲𝗿 𝗛𝗼𝗺𝗲 𝗪𝗼𝗿𝗸𝗼𝘂𝘁 - 𝗦𝗵𝗼𝘂𝗹𝗱𝗲𝗿𝘀
.
I know lots of people didn't have time to get bands, dumbbells etc. before the Circuit Breaker started. Here are some things you can try using stuff you can get probably… https://t.co/Gx98PeKvH8"
1269,Day 1 of #circuitbreaker https://t.co/vCU76Jc2E9
1270,loving this circuit breaker
1271,Circuit breaker day 2. JJ build a warship to play in the pool. @ Singapore https://t.co/6Q2U0HlbOw
1272,"Day 2 of circuit breaker measures.#CountingMyBlessings We have a great team! 💪
All trying to cope. Lawyers &amp; trainee have been working at home (save for Court). Doing daily team meetings with them by video. Office Manager, Hamidah, holding the fort at the office. https://t.co/KwHCSVaRmy"
1273,Second day of the circuit breaker measures. #CountingMyBlessings I now have time to do my runs (can’t swim now). Did a 10KM jog before my morning team meeting via video at 10:00 a.m. 😊 https://t.co/3YjpuSE4Lw
1274,😷 #Mask4All Put On Your Mask -  https://t.co/Xe9M2Kqhaf #CircuitBreaker #SGUnited https://t.co/7zX2CabRzj
1275,It's only been day 2 of circuit breaker and I'm losing my mind
1276,"Good food during circuit breaker, the legendary #JefriBotak #NasiGorengAyam @ JEFRI ""The original botak chicken rice"" https://t.co/hwhV91gnaW"
1277,Fascinating to see the impact of #CIRCUITBREAKER (which started yesterday 7-Apr) via @Citymapper's Mobility Index https://t.co/0Lbe9FclDe
1278,Not all art can be found on canvases. Thank you @booksactually for supporting local artists. You can support your local bookstore by buying online during this Circuit Breaker. Tap on image to make a purchase from… https://t.co/P1u7p8SnB2
1279,"WFH tea time in Circuit Breaker Day 2: Japanese sponge cake, cheese tart and pineapple tart tea from Ette Tea! @ Clementi, Singapore https://t.co/Fqq3vusreQ"
1280,"A little message from me n my peeps @frybistro on what we're doing during this #circuitbreaker period! 
Please do #supportlocal other F&amp;B businesses in any way you can, an order from you goes a long way for us!… https://t.co/skyrDg24t5"
1281,"Every single time... That said, annoying as he is, he is the only reason there is any positivity left in me.

#StayHome #WorkFromHome #SocialDistancing #CircuitBreaker #Adopted #StrayCat #MaoMao #9troCat #Cat #Cats… https://t.co/90IRrmiQwS"
1282,Haha people have been using cb for circuit breaker but my mind kept reading as the vulgarity 😅
1283,The NTUC jingle is bloody annoying. Feels like I'm in the circus..... Oh wait. We are the clowns! #circuitbreaker https://t.co/BrMRJBpJer
1284,Surviving the #Recession beyond #StockMarketCrash2020 affected #COVID19 by coming out of the #circuitbreaker stronger and mote successful. Watch the video till the ends for recession proof ideas  https://t.co/OUWUaIWNq3 https://t.co/45wQ1avlVe
1285,Good afternoon! #Day2of28 #CircuitBreaker #SGUnited 🇸🇬 https://t.co/xfgMAcaKRY
1286,This is so TRAGIC! I ran out of Che’Nor Sambal Garing! And it’s only the second day of “circuit breaker”. Please send help! 😩 #mawesome #kakalinkaumemanggitu 😋 @ Bendemeer Road https://t.co/Ug1BfJRYxx
1287,"Work from home also means we get to lunch at home. And this is the view from our lunch table. #全家福 #humpdayvibes #goodafternoon #goodmourning #snuffy
#circuitbreaker #2020 @ Singapore https://t.co/iwuMxvJkRg"
1288,"Day 2 #circuitbreaker 

#stayhome #staysafe @ Ang Mo Kio, Singapore https://t.co/pi9cYPY7J3"
1289,Another leftovers lunch better than the original meals #circuitbreaker @ Singapore https://t.co/VeHLpuIadQ
1290,"Day 2 Circuit Breaker - feel we are destined towards a deeper understanding of the phrase ""a month of Sundays""
#CovidHumor"
1291,"Singapore Circuit Breaker D-2
Your highness what do you want to do today?
Aka prince nephew 
#COVID19
#Covid_19
#Covid_19singapore
#Covid_19_singapore 
#SGUnited https://t.co/XBEKomU7p9"
1292,"Work, Sleep, and Gym all in a 2 meter radius // 📍

#StayHome #StaySafe #CircuitBreaker #SGUnited @ Singapore https://t.co/ScfSltm0ox"
1293,"Circuit breaker day 2: Yummy Mama Tom Yam Noodles.... @ Clementi, Singapore https://t.co/BX6Qhy0nZo"
1294,"During this #CircuitBreaker, with no aircraft lavatory to clean, why don’t you improve your vocabulary. Your language is revolting, hun."
1295,"Circuit Breaker Lunch of Roti Telur Hotdog
.
Often a breakfast snack that is made from hotdog rolled in a flatten 🍞 white bread, coating it with a season egg 🍳batter before frying it.
.
This is a Malay inspired… https://t.co/esJAehWJ3P"
1296,"The coffeeshop remain opened for business but open for takeaways
#circuitbreaker
#covid19 
#coronavirus @ Lengkok Bahru https://t.co/3ZSqHb0ojp"
1297,"With Singapore on a harder standstill for a few more weeks. Be #caution !

On the 2nd day on the Singapore's circuit breaker . I hope everyone is doing alright.

Go out only for essential needs. No gym, and no beach… https://t.co/R3upFguD1r"
